G[1,1](Chloride >= 6.066 & HCO3 >= 0.537) [Discrimination Score: -0.000; Robustness + : -6.066; Robustness - : -6.066; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.825 | Hct <= 21.643) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 156.747 -> WBC >= 0.173) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 6.714 | Hct <= 9.974) -> WBC >= 0.016) & Platelets >= 4.261) [Discrimination Score: 5.000; Robustness + : -9.974; Robustness - : -9.974; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.724 & Potassium <= 3.032) & Magnesium >= 0.140) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.535 & Potassium < 0.583) & Magnesium < 1.863) & Phosphate < 3.124) [Discrimination Score: 1.000; Robustness + : 0.583; Robustness - : 0.583; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.074 & Magnesium > 0.128) -> Calcium < 7.063) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 48.114) U[1,2] (SBP <= 165.840)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 8.152 & Creatinine >= 0.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 2.992 & HCO3 >= 0.633) [Discrimination Score: 0.187; Robustness + : -2.912; Robustness - : -2.992; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.833 | Hct <= 5.090) [Discrimination Score: 0.000; Robustness + : 5.090; Robustness - : 5.090; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 38.339 -> WBC >= 0.202) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.569 | Hct <= 12.766) -> WBC >= 0.014) & Platelets >= 8.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 0.923 & Potassium <= 4.012) & Magnesium >= 0.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.348 & Potassium < 2.729) & Magnesium < 0.599) & Phosphate < 2.021) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.043 & Magnesium > 0.019) -> Calcium < 1.289) [Discrimination Score: 0.000; Robustness + : -1.289; Robustness - : -1.289; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 79.325) U[1,2] (SBP <= 153.795)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
