G[0,1](Chloride >= 1.941 & HCO3 >= 1.487) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 0.000 | Hct <= 23.609) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 0.000 -> WBC >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 0.000 | Hct <= 9.555) -> WBC >= 0.000) & Platelets >= 0.000) [Discrimination Score: 1.515; Robustness + : 0.000; Robustness - : -14.264; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.320 & Potassium <= 5.145) & Magnesium >= 0.033) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.872 & Potassium < 4.713) & Magnesium < 0.361) & Phosphate < 2.586) [Discrimination Score: -0.361; Robustness + : 0.000; Robustness - : 0.361; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.172 & Magnesium > 0.172) -> Calcium < 4.296) [Discrimination Score: 4.296; Robustness + : 0.000; Robustness - : -4.296; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.421) U[1,1] (SBP <= 106.473)) [Discrimination Score: -106.473; Robustness + : 0.000; Robustness - : 106.473; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 19.310 & Creatinine >= 0.319) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 8.087 & HCO3 >= 0.606) [Discrimination Score: 8.087; Robustness + : 0.000; Robustness - : -8.087; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 0.000 | Hct <= 22.808) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 0.000 -> WBC >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 0.000 | Hct <= 7.765) -> WBC >= 0.000) & Platelets >= 0.000) [Discrimination Score: 7.765; Robustness + : 0.000; Robustness - : -7.765; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.439 & Potassium <= 2.203) & Magnesium >= 0.002) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.807 & Potassium < 3.241) & Magnesium < 1.375) & Phosphate < 3.550) [Discrimination Score: -1.375; Robustness + : 0.000; Robustness - : 1.375; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.178 & Magnesium > 0.201) -> Calcium < 1.603) [Discrimination Score: 1.603; Robustness + : 0.000; Robustness - : -1.603; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 53.658) U[1,2] (SBP <= 109.901)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 22.584 & Creatinine >= 0.356) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 9.644 & HCO3 >= 0.554) [Discrimination Score: 9.644; Robustness + : 0.000; Robustness - : -9.644; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 0.000 | Hct <= 14.443) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 0.000 -> WBC >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 0.000 | Hct <= 15.272) -> WBC >= 0.000) & Platelets >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
