G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 3.549 | Hct <= 26.777) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 101.159 -> WBC >= 0.469) [Discrimination Score: 101.159; Robustness + : 0.000; Robustness - : -101.159; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 2.270 | Hct <= 16.394) -> WBC >= 0.241) & Platelets >= 10.276) [Discrimination Score: 16.394; Robustness + : 0.000; Robustness - : -16.394; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.047 & Potassium <= 4.193) & Magnesium >= 0.147) [Discrimination Score: 0.147; Robustness + : 0.000; Robustness - : -0.147; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.567 & Potassium < 3.220) & Magnesium < 1.687) & Phosphate < 0.519) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.028 & Magnesium > 0.133) -> Calcium < 5.795) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.148) U[1,1] (SBP <= 134.751)) [Discrimination Score: -134.751; Robustness + : 0.000; Robustness - : 134.751; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 30.356 & Creatinine >= 0.050) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 6.109 | Hct <= 17.500) [Discrimination Score: -17.500; Robustness + : 0.000; Robustness - : 17.500; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 71.167 -> WBC >= 0.270) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.860 | Hct <= 20.006) -> WBC >= 0.513) & Platelets >= 16.222) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.569 & Potassium <= 2.556) & Magnesium >= 0.011) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.644 & Potassium < 3.404) & Magnesium < 0.284) & Phosphate < 1.939) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
