G[2,2](Chloride >= 11.526 & HCO3 >= 5.442) [Discrimination Score: 11.526; Robustness + : 0.000; Robustness - : -11.526; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.838 | Hct <= 14.330) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 31.496 -> WBC >= 3.458) [Discrimination Score: 1.504; Robustness + : 0.000; Robustness - : -22.757; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.585 | Hct <= 12.481) -> WBC >= 0.107) & Platelets >= 4.114) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.715 & Potassium <= 3.277) & Magnesium >= 0.263) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 7.243 & Potassium < 2.564) & Magnesium < 1.072) & Phosphate < 2.784) [Discrimination Score: 0.534; Robustness + : 0.000; Robustness - : -13.135; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.236 & Magnesium > 0.560) -> Calcium < 1.882) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.596) U[0,1] (SBP <= 116.779)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 12.603 & Creatinine >= 0.245) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 21.109 & HCO3 >= 7.291) [Discrimination Score: 21.109; Robustness + : 0.000; Robustness - : -21.109; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.701 | Hct <= 6.511) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 48.133 -> WBC >= 2.026) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 6.282 | Hct <= 15.276) -> WBC >= 2.921) & Platelets >= 4.202) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.067 & Potassium <= 2.321) & Magnesium >= 0.063) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 5.158 & Potassium < 2.320) & Magnesium < 2.440) & Phosphate < 1.599) [Discrimination Score: 0.515; Robustness + : 0.000; Robustness - : -13.261; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.372 & Magnesium > 0.208) -> Calcium < 2.674) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 52.343) U[2,2] (SBP <= 102.432)) [Discrimination Score: -102.432; Robustness + : 0.000; Robustness - : 102.432; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 13.276 & Creatinine >= 0.240) [Discrimination Score: 0.240; Robustness + : 0.000; Robustness - : -0.240; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 26.475 & HCO3 >= 0.639) [Discrimination Score: 26.475; Robustness + : 0.000; Robustness - : -26.475; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.543 | Hct <= 15.406) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 45.293 -> WBC >= 0.496) [Discrimination Score: 45.293; Robustness + : 0.000; Robustness - : -45.293; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.638 | Hct <= 9.631) -> WBC >= 0.767) & Platelets >= 7.423) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.968 & Potassium <= 2.571) & Magnesium >= 0.781) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 2.286 & Potassium < 1.400) & Magnesium < 2.277) & Phosphate < 2.757) [Discrimination Score: 0.525; Robustness + : 0.000; Robustness - : -14.129; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.304 & Magnesium > 0.567) -> Calcium < 2.494) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 27.407) U[0,1] (SBP <= 124.798)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 14.290 & Creatinine >= 0.404) [Discrimination Score: 0.404; Robustness + : 0.000; Robustness - : -0.404; Percent Class + : 1.000; Percent Class - : 0.000]
