G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.788 | Hct <= 16.058) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 165.662 -> WBC >= 2.296) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.261 | Hct <= 34.815) -> WBC >= 0.532) & Platelets >= 26.181) [Discrimination Score: 34.815; Robustness + : 0.000; Robustness - : -34.815; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.178 & Potassium <= 2.762) & Magnesium >= 0.185) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.335 & Potassium < 3.069) & Magnesium < 2.446) & Phosphate < 4.438) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.084 & Magnesium > 0.152) -> Calcium < 5.518) [Discrimination Score: 5.518; Robustness + : 0.000; Robustness - : -5.518; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 47.804) U[0,1] (SBP <= 99.231)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 16.895 & Creatinine >= 0.410) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 9.690 | Hct <= 31.922) [Discrimination Score: -31.922; Robustness + : 0.000; Robustness - : 31.922; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 185.575 -> WBC >= 2.267) [Discrimination Score: 185.575; Robustness + : 0.000; Robustness - : -185.575; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 10.089 | Hct <= 19.191) -> WBC >= 1.767) & Platelets >= 35.083) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.516 & Potassium <= 4.622) & Magnesium >= 0.075) [Discrimination Score: 0.075; Robustness + : 0.000; Robustness - : -0.075; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 6.401 & Potassium < 4.170) & Magnesium < 1.281) & Phosphate < 7.279) [Discrimination Score: 0.621; Robustness + : 0.000; Robustness - : -21.094; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.045 & Magnesium > 0.091) -> Calcium < 4.168) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 26.483) U[0,2] (SBP <= 103.039)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 9.470 & Creatinine >= 0.340) [Discrimination Score: 0.340; Robustness + : 0.000; Robustness - : -0.340; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.599 | Hct <= 14.607) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 218.242 -> WBC >= 1.597) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 12.427 | Hct <= 11.651) -> WBC >= 2.247) & Platelets >= 11.967) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 2.724 & Potassium <= 2.718) & Magnesium >= 0.145) [Discrimination Score: 0.145; Robustness + : 0.000; Robustness - : -0.145; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.220 & Potassium < 2.841) & Magnesium < 2.597) & Phosphate < 2.141) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 1.370 & Magnesium > 0.172) -> Calcium < 2.346) [Discrimination Score: 1.575; Robustness + : 0.000; Robustness - : -1.716; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 61.040) U[1,2] (SBP <= 118.494)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 8.451 & Creatinine >= 0.425) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 12.768 | Hct <= 13.787) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 201.415 -> WBC >= 2.034) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 10.427 | Hct <= 20.764) -> WBC >= 4.695) & Platelets >= 20.874) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.795 & Potassium <= 2.428) & Magnesium >= 0.081) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.902 & Potassium < 4.795) & Magnesium < 1.410) & Phosphate < 3.347) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.802 & Magnesium > 0.277) -> Calcium < 5.036) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 44.586) U[1,2] (SBP <= 100.298)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 22.987 & Creatinine >= 0.025) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.746 | Hct <= 28.687) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 227.660 -> WBC >= 1.709) [Discrimination Score: 227.660; Robustness + : 0.000; Robustness - : -227.660; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.215 | Hct <= 18.248) -> WBC >= 1.375) & Platelets >= 21.103) [Discrimination Score: 21.103; Robustness + : 0.000; Robustness - : -21.103; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.282 & Potassium <= 4.253) & Magnesium >= 0.136) [Discrimination Score: 0.136; Robustness + : 0.000; Robustness - : -0.136; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.346 & Potassium < 2.447) & Magnesium < 0.721) & Phosphate < 2.598) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.090 & Magnesium > 0.478) -> Calcium < 6.693) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 17.805) U[2,2] (SBP <= 98.452)) [Discrimination Score: -98.452; Robustness + : 0.000; Robustness - : 98.452; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 26.973 & Creatinine >= 0.611) [Discrimination Score: 0.611; Robustness + : 0.000; Robustness - : -0.611; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.809 | Hct <= 32.043) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 137.452 -> WBC >= 2.467) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 4.728 | Hct <= 34.245) -> WBC >= 3.560) & Platelets >= 6.359) [Discrimination Score: 34.245; Robustness + : 0.000; Robustness - : -34.245; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.906 & Potassium <= 3.952) & Magnesium >= 0.277) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.252 & Potassium < 4.698) & Magnesium < 0.716) & Phosphate < 9.987) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.415 & Magnesium > 0.209) -> Calcium < 2.359) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 39.011) U[0,1] (SBP <= 122.025)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 13.725 & Creatinine >= 0.465) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.753 | Hct <= 28.227) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 205.595 -> WBC >= 0.770) [Discrimination Score: 205.595; Robustness + : 0.000; Robustness - : -205.595; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 9.952 | Hct <= 29.572) -> WBC >= 0.164) & Platelets >= 46.879) [Discrimination Score: 46.879; Robustness + : 0.000; Robustness - : -46.879; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.833 & Potassium <= 3.123) & Magnesium >= 0.391) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.033 & Potassium < 2.486) & Magnesium < 0.920) & Phosphate < 10.064) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
