G[0,1](Chloride >= 7.109 & HCO3 >= 0.185) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.774 | Hct <= 11.777) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 44.671 -> WBC >= 0.125) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.615 | Hct <= 19.656) -> WBC >= 0.850) & Platelets >= 1.722) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.778 & Potassium <= 0.689) & Magnesium >= 0.028) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 2.086 & Potassium < 2.411) & Magnesium < 1.459) & Phosphate < 1.533) [Discrimination Score: -1.459; Robustness + : 0.000; Robustness - : 1.459; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.341 & Magnesium > 0.137) -> Calcium < 2.085) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 24.110) U[0,0] (SBP <= 122.286)) [Discrimination Score: -8.985; Robustness + : 0.000; Robustness - : 110.838; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 41.318 & Creatinine >= 0.079) [Discrimination Score: 0.079; Robustness + : 0.000; Robustness - : -0.079; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 4.108 & HCO3 >= 1.033) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.753 | Hct <= 14.370) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 55.693 -> WBC >= 0.535) [Discrimination Score: 55.693; Robustness + : 0.000; Robustness - : -55.693; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.319 | Hct <= 5.717) -> WBC >= 0.410) & Platelets >= 10.831) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.710 & Potassium <= 2.278) & Magnesium >= 0.133) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
