G[0,0](Chloride >= 3.835 & HCO3 >= 0.008) [Discrimination Score: -0.322; Robustness + : -3.834; Robustness - : -2.878; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.868 | Hct <= 25.802) [Discrimination Score: -4.500; Robustness + : 25.802; Robustness - : 25.802; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 207.651 -> WBC >= 0.428) [Discrimination Score: -6.000; Robustness + : -207.651; Robustness - : -207.651; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 1.194 | Hct <= 30.962) -> WBC >= 8.657615648531846e-05) & Platelets >= 10.676) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 1.151 & Potassium <= 1.900) & Magnesium >= 0.048) [Discrimination Score: -10.000; Robustness + : -0.048; Robustness - : -0.048; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.366 & Potassium < 2.128) & Magnesium < 1.329) & Phosphate < 2.359) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.118 & Magnesium > 0.114) -> Calcium < 1.072) [Discrimination Score: 2.000; Robustness + : -1.072; Robustness - : -1.072; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 3.689) U[0,0] (SBP <= 134.336)) [Discrimination Score: 0.228; Robustness + : 133.469; Robustness - : 129.198; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 25.852 & Creatinine >= 0.078) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 2.115 & HCO3 >= 0.363) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.173 | Hct <= 26.040) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 257.176 -> WBC >= 0.303) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 0.923 | Hct <= 4.638) -> WBC >= 0.389) & Platelets >= 4.259) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 1.233 & Potassium <= 2.731) & Magnesium >= 0.128) [Discrimination Score: 3.000; Robustness + : -0.128; Robustness - : -0.128; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.963 & Potassium < 2.699) & Magnesium < 1.399) & Phosphate < 0.918) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.047 & Magnesium > 0.114) -> Calcium < 7.938) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 71.042) U[0,2] (SBP <= 140.138)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 2.978 & Creatinine >= 0.030) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 7.456 & HCO3 >= 1.181) [Discrimination Score: 4.000; Robustness + : -7.456; Robustness - : -7.456; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.356 | Hct <= 24.651) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 175.768 -> WBC >= 0.235) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 0.910 | Hct <= 2.924) -> WBC >= 0.042) & Platelets >= 13.162) [Discrimination Score: -0.173; Robustness + : -13.600; Robustness - : -13.162; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 6.397 & Potassium <= 0.740) & Magnesium >= 0.017) [Discrimination Score: 0.175; Robustness + : -0.231; Robustness - : -0.663; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.081 & Potassium < 4.279) & Magnesium < 0.185) & Phosphate < 4.036) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.272 & Magnesium > 0.106) -> Calcium < 4.066) [Discrimination Score: -4.000; Robustness + : -4.066; Robustness - : -4.066; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 0.218) U[0,1] (SBP <= 132.337)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 43.313 & Creatinine >= 0.062) [Discrimination Score: 5.000; Robustness + : -0.062; Robustness - : -0.062; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 7.879 & HCO3 >= 0.646) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.129 | Hct <= 30.151) [Discrimination Score: 2.000; Robustness + : 30.151; Robustness - : 30.151; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 203.086 -> WBC >= 0.290) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.831 | Hct <= 21.706) -> WBC >= 0.258) & Platelets >= 7.655) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.030 & Potassium <= 0.517) & Magnesium >= 0.028) [Discrimination Score: -0.000; Robustness + : -0.028; Robustness - : -0.028; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 7.202 & Potassium < 3.176) & Magnesium < 1.681) & Phosphate < 4.290) [Discrimination Score: -0.000; Robustness + : 1.681; Robustness - : 1.681; Percent Class + : 0.000; Percent Class - : 1.000]
