G[0,0](Chloride >= 4.647 & HCO3 >= 1.315) [Discrimination Score: -0.205; Robustness + : -4.425; Robustness - : -3.981; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.372 | Hct <= 4.080) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 174.793 -> WBC >= 0.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.666 | Hct <= 11.607) -> WBC >= 0.258) & Platelets >= 10.470) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 9.028 & Potassium <= 3.817) & Magnesium >= 0.105) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.612 & Potassium < 0.951) & Magnesium < 2.154) & Phosphate < 1.564) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.130 & Magnesium > 0.057) -> Calcium < 4.556) [Discrimination Score: -1.000; Robustness + : -4.556; Robustness - : -4.556; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.105) U[1,1] (SBP <= 127.801)) [Discrimination Score: -2.000; Robustness + : 127.801; Robustness - : 127.801; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 11.219 & Creatinine >= 0.035) [Discrimination Score: 0.000; Robustness + : -0.035; Robustness - : -0.035; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.574 & HCO3 >= 0.976) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 5.545 | Hct <= 5.101) [Discrimination Score: -0.267; Robustness + : 5.516; Robustness - : 5.545; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 212.982 -> WBC >= 0.290) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.896 | Hct <= 33.103) -> WBC >= 0.063) & Platelets >= 12.152) [Discrimination Score: 0.000; Robustness + : -33.103; Robustness - : -33.103; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.464 & Potassium <= 1.247) & Magnesium >= 0.058) [Discrimination Score: -1.000; Robustness + : -0.058; Robustness - : -0.058; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.177 & Potassium < 2.691) & Magnesium < 1.218) & Phosphate < 2.110) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.041 & Magnesium > 0.137) -> Calcium < 5.483) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 36.162) U[0,2] (SBP <= 117.793)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 3.533 & Creatinine >= 0.025) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
