G[0,0](Chloride >= 13.783 & HCO3 >= 0.340) [Discrimination Score: -0.500; Robustness + : -13.783; Robustness - : -12.163; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.186 | Hct <= 29.145) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 136.415 -> WBC >= 1.035) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.308 | Hct <= 15.535) -> WBC >= 1.378) & Platelets >= 0.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.130 & Potassium <= 2.290) & Magnesium >= 0.185) [Discrimination Score: 0.277; Robustness + : 0.348; Robustness - : -0.170; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.493 & Potassium < 4.406) & Magnesium < 0.295) & Phosphate < 1.733) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.471 & Magnesium > 0.168) -> Calcium < 2.442) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 72.240) U[0,1] (SBP <= 122.800)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 15.183 & Creatinine >= 0.244) [Discrimination Score: -0.500; Robustness + : -0.244; Robustness - : 2.841; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 8.724 & HCO3 >= 1.768) [Discrimination Score: -0.502; Robustness + : -8.739; Robustness - : -7.333; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.116 | Hct <= 30.167) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 133.540 -> WBC >= 1.056) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 1.744 | Hct <= 36.808) -> WBC >= 0.808) & Platelets >= 0.474) [Discrimination Score: 0.000; Robustness + : -36.808; Robustness - : -36.808; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.206 & Potassium <= 4.175) & Magnesium >= 0.020) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 1.318 & Potassium < 4.685) & Magnesium < 0.431) & Phosphate < 1.726) [Discrimination Score: 0.124; Robustness + : -0.102; Robustness - : -0.309; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.133 & Magnesium > 0.156) -> Calcium < 5.710) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 70.194) U[1,2] (SBP <= 114.508)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
