G[2,2](Chloride >= 0.934 & HCO3 >= 1.219) [Discrimination Score: -0.000; Robustness + : -1.219; Robustness - : -1.219; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 11.261 | Hct <= 12.340) [Discrimination Score: 0.000; Robustness + : 12.340; Robustness - : 12.340; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 106.537 -> WBC >= 0.083) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 12.192 | Hct <= 30.942) -> WBC >= 0.908) & Platelets >= 3.269) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.490 & Potassium <= 0.819) & Magnesium >= 0.006) [Discrimination Score: -0.000; Robustness + : -0.006; Robustness - : -0.006; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.973 & Potassium < 4.765) & Magnesium < 1.383) & Phosphate < 2.608) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.157 & Magnesium > 0.136) -> Calcium < 7.786) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 50.781) U[1,1] (SBP <= 161.914)) [Discrimination Score: 0.000; Robustness + : 161.914; Robustness - : 161.914; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 14.513 & Creatinine >= 0.048) [Discrimination Score: 0.000; Robustness + : -0.048; Robustness - : -0.048; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 7.157 & HCO3 >= 0.747) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 6.949 | Hct <= 39.848) [Discrimination Score: 0.000; Robustness + : 39.848; Robustness - : 39.848; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 115.103 -> WBC >= 0.012) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 6.619 | Hct <= 8.692) -> WBC >= 0.289) & Platelets >= 0.810) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.373 & Potassium <= 1.685) & Magnesium >= 0.029) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.412 & Potassium < 3.404) & Magnesium < 1.098) & Phosphate < 2.559) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.199 & Magnesium > 0.027) -> Calcium < 3.103) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 86.819) U[2,2] (SBP <= 154.421)) [Discrimination Score: -0.000; Robustness + : 154.421; Robustness - : 154.421; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 1.788 & Creatinine >= 0.056) [Discrimination Score: -0.000; Robustness + : -0.056; Robustness - : -0.056; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.338 & HCO3 >= 1.391) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 13.238 | Hct <= 26.806) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 68.227 -> WBC >= 0.470) [Discrimination Score: 0.000; Robustness + : -68.227; Robustness - : -68.227; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.027 | Hct <= 30.397) -> WBC >= 0.324) & Platelets >= 2.578) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.344 & Potassium <= 1.049) & Magnesium >= 0.020) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.844 & Potassium < 3.836) & Magnesium < 2.197) & Phosphate < 0.733) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.150 & Magnesium > 0.090) -> Calcium < 4.619) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 84.220) U[2,2] (SBP <= 164.936)) [Discrimination Score: 0.000; Robustness + : 164.936; Robustness - : 164.936; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 3.706 & Creatinine >= 0.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 2.765 & HCO3 >= 0.745) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 1.416 | Hct <= 30.489) [Discrimination Score: 0.000; Robustness + : 30.489; Robustness - : 30.489; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 151.942 -> WBC >= 0.985) [Discrimination Score: 0.000; Robustness + : -151.942; Robustness - : -151.942; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.007 | Hct <= 30.735) -> WBC >= 0.784) & Platelets >= 12.500) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.286 & Potassium <= 4.252) & Magnesium >= 0.065) [Discrimination Score: -0.000; Robustness + : -0.065; Robustness - : -0.065; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.510 & Potassium < 4.135) & Magnesium < 0.140) & Phosphate < 0.504) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.139 & Magnesium > 0.056) -> Calcium < 6.626) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.469) U[1,2] (SBP <= 148.867)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 9.406 & Creatinine >= 0.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 4.611 & HCO3 >= 1.309) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 13.185 | Hct <= 8.151) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 74.073 -> WBC >= 0.909) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.923 | Hct <= 15.478) -> WBC >= 0.838) & Platelets >= 10.994) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.810 & Potassium <= 4.571) & Magnesium >= 0.081) [Discrimination Score: 0.000; Robustness + : -0.081; Robustness - : -0.081; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 7.008 & Potassium < 3.379) & Magnesium < 1.479) & Phosphate < 2.350) [Discrimination Score: 0.000; Robustness + : 1.479; Robustness - : 1.479; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.009 & Magnesium > 0.099) -> Calcium < 6.040) [Discrimination Score: -0.000; Robustness + : -6.040; Robustness - : -6.040; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.095) U[0,1] (SBP <= 147.736)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 1.830 & Creatinine >= 0.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 7.183 & HCO3 >= 0.566) [Discrimination Score: -0.000; Robustness + : -7.183; Robustness - : -7.183; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.915 | Hct <= 13.262) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 30.753 -> WBC >= 0.026) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.020 | Hct <= 13.078) -> WBC >= 1.026) & Platelets >= 6.359) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.850 & Potassium <= 1.859) & Magnesium >= 0.035) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 0.668 & Potassium < 2.188) & Magnesium < 0.460) & Phosphate < 1.630) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.012 & Magnesium > 0.125) -> Calcium < 6.241) [Discrimination Score: -0.000; Robustness + : -6.241; Robustness - : -6.241; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.180) U[0,2] (SBP <= 163.895)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 7.548 & Creatinine >= 0.034) [Discrimination Score: 0.000; Robustness + : -0.034; Robustness - : -0.034; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.410 & HCO3 >= 1.476) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 12.540 | Hct <= 33.176) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 32.255 -> WBC >= 0.093) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 6.531 | Hct <= 36.644) -> WBC >= 0.931) & Platelets >= 16.470) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.152 & Potassium <= 5.268) & Magnesium >= 0.072) [Discrimination Score: 0.000; Robustness + : -0.072; Robustness - : -0.072; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.733 & Potassium < 4.546) & Magnesium < 1.440) & Phosphate < 1.702) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.167 & Magnesium > 0.074) -> Calcium < 6.702) [Discrimination Score: -0.000; Robustness + : -6.702; Robustness - : -6.702; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 35.854) U[0,2] (SBP <= 147.579)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 6.446 & Creatinine >= 0.030) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.084 & HCO3 >= 0.114) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.626 | Hct <= 12.752) [Discrimination Score: 0.000; Robustness + : 12.752; Robustness - : 12.752; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 59.231 -> WBC >= 0.691) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 12.475 | Hct <= 36.917) -> WBC >= 1.000) & Platelets >= 13.823) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 4.675 & Potassium <= 4.433) & Magnesium >= 0.051) [Discrimination Score: -0.000; Robustness + : -0.051; Robustness - : -0.051; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 6.790 & Potassium < 0.736) & Magnesium < 1.339) & Phosphate < 0.504) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.202 & Magnesium > 0.078) -> Calcium < 4.777) [Discrimination Score: -0.000; Robustness + : -4.777; Robustness - : -4.777; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 69.462) U[0,0] (SBP <= 164.440)) [Discrimination Score: -0.503; Robustness + : 138.028; Robustness - : 154.915; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 2.382 & Creatinine >= 0.037) [Discrimination Score: 0.000; Robustness + : -0.037; Robustness - : -0.037; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 3.258 & HCO3 >= 1.382) [Discrimination Score: -0.000; Robustness + : -3.258; Robustness - : -3.258; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.566 | Hct <= 5.741) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 78.149 -> WBC >= 0.681) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 3.966 | Hct <= 11.797) -> WBC >= 0.664) & Platelets >= 12.374) [Discrimination Score: -0.000; Robustness + : -12.374; Robustness - : -12.374; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.671 & Potassium <= 1.459) & Magnesium >= 0.038) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 3.454 & Potassium < 3.269) & Magnesium < 1.612) & Phosphate < 0.231) [Discrimination Score: -0.000; Robustness + : 0.231; Robustness - : 0.231; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.039 & Magnesium > 0.105) -> Calcium < 7.877) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
