G[0,0](Chloride >= 4.225 & HCO3 >= 0.131) [Discrimination Score: -0.005; Robustness + : -3.422; Robustness - : -3.406; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 3.770 | Hct <= 7.315) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 42.219 -> WBC >= 3.400) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 4.712 | Hct <= 6.171) -> WBC >= 2.011) & Platelets >= 7.949) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.838 & Potassium <= 3.309) & Magnesium >= 0.034) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.428 & Potassium < 1.766) & Magnesium < 1.001) & Phosphate < 1.919) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.147 & Magnesium > 0.001) -> Calcium < 7.996) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.379) U[2,2] (SBP <= 120.075)) [Discrimination Score: 0.250; Robustness + : 120.075; Robustness - : 120.075; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 10.844 & Creatinine >= 0.014) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 4.961 & HCO3 >= 0.161) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.969 | Hct <= 22.869) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 92.781 -> WBC >= 0.751) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 9.825 | Hct <= 27.322) -> WBC >= 0.841) & Platelets >= 3.314) [Discrimination Score: -2.000; Robustness + : -27.322; Robustness - : -27.322; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.225 & Potassium <= 1.198) & Magnesium >= 0.025) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.291 & Potassium < 3.205) & Magnesium < 0.506) & Phosphate < 0.738) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.209 & Magnesium > 0.159) -> Calcium < 6.874) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.856) U[0,2] (SBP <= 148.779)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 3.354 & Creatinine >= 0.126) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 6.138 & HCO3 >= 0.089) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 8.361 | Hct <= 12.028) [Discrimination Score: 3.000; Robustness + : 12.028; Robustness - : 12.028; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 45.314 -> WBC >= 0.939) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.092 | Hct <= 20.307) -> WBC >= 1.295) & Platelets >= 9.142) [Discrimination Score: 0.057; Robustness + : -25.999; Robustness - : -28.166; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.548 & Potassium <= 2.272) & Magnesium >= 0.054) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.399 & Potassium < 3.425) & Magnesium < 0.405) & Phosphate < 3.147) [Discrimination Score: 6.000; Robustness + : 0.405; Robustness - : 0.405; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.044 & Magnesium > 0.041) -> Calcium < 2.112) [Discrimination Score: -0.497; Robustness + : -2.113; Robustness - : -1.681; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 47.152) U[2,2] (SBP <= 150.629)) [Discrimination Score: -5.000; Robustness + : 150.629; Robustness - : 150.629; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 5.359 & Creatinine >= 0.025) [Discrimination Score: -1.000; Robustness + : -0.025; Robustness - : -0.025; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 4.455 & HCO3 >= 0.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.100 | Hct <= 6.398) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 62.789 -> WBC >= 3.184) [Discrimination Score: -0.125; Robustness + : -63.930; Robustness - : -61.774; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.972 | Hct <= 7.369) -> WBC >= 2.973) & Platelets >= 0.535) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.595 & Potassium <= 3.474) & Magnesium >= 0.035) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.703 & Potassium < 3.886) & Magnesium < 0.591) & Phosphate < 1.706) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.251 & Magnesium > 0.162) -> Calcium < 7.113) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 2.928) U[0,2] (SBP <= 161.673)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 4.952 & Creatinine >= 0.183) [Discrimination Score: 2.000; Robustness + : -0.183; Robustness - : -0.183; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.898 & HCO3 >= 0.260) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 1.299 | Hct <= 30.456) [Discrimination Score: 4.000; Robustness + : 30.456; Robustness - : 30.456; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 40.099 -> WBC >= 1.746) [Discrimination Score: 4.000; Robustness + : -40.099; Robustness - : -40.099; Percent Class + : 1.000; Percent Class - : 0.000]
