G[2,2](Chloride >= 3.830 & HCO3 >= 2.764) [Discrimination Score: -7.000; Robustness + : -3.830; Robustness - : -3.830; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.339 | Hct <= 17.311) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 22.370 -> WBC >= 1.082) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.088 | Hct <= 10.906) -> WBC >= 1.056) & Platelets >= 3.094) [Discrimination Score: -0.252; Robustness + : -17.200; Robustness - : -10.906; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.131 & Potassium <= 3.548) & Magnesium >= 0.191) [Discrimination Score: 11.000; Robustness + : -0.191; Robustness - : -0.191; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 9.314 & Potassium < 1.287) & Magnesium < 2.122) & Phosphate < 2.642) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.028 & Magnesium > 0.242) -> Calcium < 8.013) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.437) U[0,2] (SBP <= 102.213)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 51.698 & Creatinine >= 0.005) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 2.333 & HCO3 >= 2.755) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.633 | Hct <= 18.630) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 236.160 -> WBC >= 0.625) [Discrimination Score: 8.000; Robustness + : -236.160; Robustness - : -236.160; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.404 | Hct <= 11.111) -> WBC >= 1.460) & Platelets >= 7.262) [Discrimination Score: 10.000; Robustness + : -11.111; Robustness - : -11.111; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.817 & Potassium <= 0.978) & Magnesium >= 0.252) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 6.954 & Potassium < 2.602) & Magnesium < 2.369) & Phosphate < 2.208) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.073 & Magnesium > 0.035) -> Calcium < 4.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 10.474) U[0,1] (SBP <= 48.848)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 52.896 & Creatinine >= 0.056) [Discrimination Score: -0.000; Robustness + : -0.056; Robustness - : -0.056; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.965 & HCO3 >= 1.616) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.063 | Hct <= 12.647) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 21.688 -> WBC >= 0.972) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 2.745 | Hct <= 14.856) -> WBC >= 1.242) & Platelets >= 6.962) [Discrimination Score: -0.249; Robustness + : -20.840; Robustness - : -14.856; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.586 & Potassium <= 3.396) & Magnesium >= 0.088) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 4.328 & Potassium < 1.764) & Magnesium < 0.734) & Phosphate < 0.807) [Discrimination Score: 1.000; Robustness + : 0.734; Robustness - : 0.734; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.057 & Magnesium > 0.103) -> Calcium < 4.771) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.310) U[0,0] (SBP <= 115.628)) [Discrimination Score: -0.134; Robustness + : 101.626; Robustness - : 106.238; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 52.015 & Creatinine >= 0.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 10.088 & HCO3 >= 2.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 9.645 | Hct <= 13.853) [Discrimination Score: 12.000; Robustness + : 13.853; Robustness - : 13.853; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 272.901 -> WBC >= 1.133) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 1.370 | Hct <= 14.250) -> WBC >= 1.471) & Platelets >= 1.934) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.040 & Potassium <= 0.814) & Magnesium >= 0.083) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.251 & Potassium < 1.007) & Magnesium < 1.160) & Phosphate < 2.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.043 & Magnesium > 0.185) -> Calcium < 7.847) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 17.558) U[2,2] (SBP <= 120.068)) [Discrimination Score: 7.000; Robustness + : 120.068; Robustness - : 120.068; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 25.353 & Creatinine >= 0.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 7.935 & HCO3 >= 2.468) [Discrimination Score: 0.258; Robustness + : -7.594; Robustness - : -7.935; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 4.531 | Hct <= 24.130) [Discrimination Score: -2.000; Robustness + : 24.130; Robustness - : 24.130; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 205.223 -> WBC >= 0.626) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 1.516 | Hct <= 18.017) -> WBC >= 1.406) & Platelets >= 6.829) [Discrimination Score: -0.246; Robustness + : -23.752; Robustness - : -18.017; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.466 & Potassium <= 1.064) & Magnesium >= 0.133) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.025 & Potassium < 2.499) & Magnesium < 1.762) & Phosphate < 0.654) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.110 & Magnesium > 0.098) -> Calcium < 3.164) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 9.590) U[1,2] (SBP <= 120.226)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 6.846 & Creatinine >= 0.036) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 5.542 & HCO3 >= 1.589) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.500 | Hct <= 10.583) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 179.908 -> WBC >= 0.110) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 3.195 | Hct <= 22.830) -> WBC >= 0.540) & Platelets >= 2.162) [Discrimination Score: 8.000; Robustness + : -22.830; Robustness - : -22.830; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.430 & Potassium <= 0.697) & Magnesium >= 0.250) [Discrimination Score: -5.000; Robustness + : -0.250; Robustness - : -0.250; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.168 & Potassium < 3.743) & Magnesium < 2.172) & Phosphate < 2.637) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.113 & Magnesium > 0.086) -> Calcium < 5.959) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 14.431) U[0,2] (SBP <= 80.963)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 19.227 & Creatinine >= 0.039) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 3.841 & HCO3 >= 0.855) [Discrimination Score: -0.000; Robustness + : -3.841; Robustness - : -3.841; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 7.764 | Hct <= 6.351) [Discrimination Score: -0.378; Robustness + : 7.587; Robustness - : 7.764; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 255.706 -> WBC >= 1.104) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.164 | Hct <= 26.221) -> WBC >= 0.495) & Platelets >= 7.272) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.981 & Potassium <= 2.344) & Magnesium >= 0.156) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
