G[2,2](Chloride >= 7.151 & HCO3 >= 2.269) [Discrimination Score: -2.000; Robustness + : -7.151; Robustness - : -7.151; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.370 | Hct <= 10.193) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 54.935 -> WBC >= 0.477) [Discrimination Score: -1.000; Robustness + : -54.935; Robustness - : -54.935; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.644 | Hct <= 25.163) -> WBC >= 0.383) & Platelets >= 1.936) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.921 & Potassium <= 1.930) & Magnesium >= 0.122) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 3.592 & Potassium < 0.871) & Magnesium < 0.814) & Phosphate < 1.766) [Discrimination Score: -2.000; Robustness + : 0.814; Robustness - : 0.814; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.120 & Magnesium > 0.095) -> Calcium < 2.488) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.794) U[0,2] (SBP <= 117.064)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 8.885 & Creatinine >= 0.029) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.479 & HCO3 >= 0.449) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 9.104 | Hct <= 7.351) [Discrimination Score: -1.000; Robustness + : 9.104; Robustness - : 9.104; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 20.354 -> WBC >= 0.329) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.847 | Hct <= 13.934) -> WBC >= 0.376) & Platelets >= 3.502) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.849 & Potassium <= 3.649) & Magnesium >= 0.021) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.023 & Potassium < 0.706) & Magnesium < 1.132) & Phosphate < 1.480) [Discrimination Score: -1.000; Robustness + : 0.706; Robustness - : 0.706; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.141 & Magnesium > 0.106) -> Calcium < 7.475) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 17.344) U[1,1] (SBP <= 122.041)) [Discrimination Score: 0.667; Robustness + : 122.041; Robustness - : 122.041; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.877 & Creatinine >= 0.063) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 2.217 & HCO3 >= 0.545) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.098 | Hct <= 13.351) [Discrimination Score: -0.667; Robustness + : 13.351; Robustness - : 13.351; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 43.081 -> WBC >= 0.476) [Discrimination Score: -2.000; Robustness + : -43.081; Robustness - : -43.081; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.706 | Hct <= 25.526) -> WBC >= 0.351) & Platelets >= 0.728) [Discrimination Score: -0.289; Robustness + : -26.350; Robustness - : -25.526; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.793 & Potassium <= 3.608) & Magnesium >= 0.146) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.616 & Potassium < 1.076) & Magnesium < 1.458) & Phosphate < 0.643) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.162 & Magnesium > 0.092) -> Calcium < 7.917) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 26.354) U[0,2] (SBP <= 119.813)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 7.577 & Creatinine >= 0.012) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 1.671 & HCO3 >= 1.143) [Discrimination Score: 1.000; Robustness + : -1.671; Robustness - : -1.671; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 7.509 | Hct <= 7.567) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 11.149 -> WBC >= 0.103) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 9.411 | Hct <= 29.364) -> WBC >= 0.560) & Platelets >= 0.502) [Discrimination Score: 2.000; Robustness + : -29.364; Robustness - : -29.364; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.395 & Potassium <= 2.683) & Magnesium >= 0.077) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.704 & Potassium < 3.526) & Magnesium < 1.698) & Phosphate < 2.083) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.067 & Magnesium > 0.094) -> Calcium < 4.907) [Discrimination Score: -1.000; Robustness + : -4.907; Robustness - : -4.907; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 42.747) U[1,2] (SBP <= 118.980)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 7.773 & Creatinine >= 0.033) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.770 & HCO3 >= 1.815) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 7.076 | Hct <= 12.043) [Discrimination Score: 1.000; Robustness + : 12.043; Robustness - : 12.043; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 39.653 -> WBC >= 0.045) [Discrimination Score: -0.000; Robustness + : -39.653; Robustness - : -39.653; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 3.183 | Hct <= 13.263) -> WBC >= 0.595) & Platelets >= 2.997) [Discrimination Score: -1.000; Robustness + : -13.263; Robustness - : -13.263; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.863 & Potassium <= 1.943) & Magnesium >= 0.070) [Discrimination Score: -1.000; Robustness + : -0.070; Robustness - : -0.070; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.235 & Potassium < 3.184) & Magnesium < 0.816) & Phosphate < 0.660) [Discrimination Score: 1.000; Robustness + : 0.660; Robustness - : 0.660; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.012 & Magnesium > 0.099) -> Calcium < 5.295) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 14.340) U[0,1] (SBP <= 111.898)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 7.763 & Creatinine >= 0.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 3.531 & HCO3 >= 2.170) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.553 | Hct <= 26.250) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 52.741 -> WBC >= 0.597) [Discrimination Score: -0.333; Robustness + : -52.741; Robustness - : -52.741; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.135 | Hct <= 16.341) -> WBC >= 0.226) & Platelets >= 0.917) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.054 & Potassium <= 1.477) & Magnesium >= 0.097) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.266 & Potassium < 3.436) & Magnesium < 0.954) & Phosphate < 0.703) [Discrimination Score: 0.000; Robustness + : 0.703; Robustness - : 0.703; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.072 & Magnesium > 0.090) -> Calcium < 2.234) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 22.219) U[0,1] (SBP <= 122.561)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 7.842 & Creatinine >= 0.029) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 4.900 & HCO3 >= 2.320) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.040 | Hct <= 21.722) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 56.075 -> WBC >= 0.329) [Discrimination Score: 2.000; Robustness + : -56.075; Robustness - : -56.075; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 3.657 | Hct <= 21.087) -> WBC >= 0.444) & Platelets >= 1.995) [Discrimination Score: -1.000; Robustness + : -21.087; Robustness - : -21.087; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.286 & Potassium <= 3.568) & Magnesium >= 0.123) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
