G[0,0](Chloride >= 0.472 & HCO3 >= 0.850) [Discrimination Score: -1.000; Robustness + : -0.850; Robustness - : -0.850; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 3.308 | Hct <= 8.627) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 5.929 -> WBC >= 0.062) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 8.558 | Hct <= 14.504) -> WBC >= 0.103) & Platelets >= 2.943) [Discrimination Score: -1.000; Robustness + : -14.504; Robustness - : -14.504; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.463 & Potassium <= 3.249) & Magnesium >= 0.063) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.019 & Potassium < 0.893) & Magnesium < 0.432) & Phosphate < 0.706) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.139 & Magnesium > 0.007) -> Calcium < 4.401) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.787) U[1,2] (SBP <= 103.186)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 16.908 & Creatinine >= 0.107) [Discrimination Score: 0.500; Robustness + : -0.107; Robustness - : -41.104; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 2.579 & HCO3 >= 0.946) [Discrimination Score: 0.000; Robustness + : -2.579; Robustness - : -2.579; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.805 | Hct <= 14.224) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 18.663 -> WBC >= 0.242) [Discrimination Score: 0.000; Robustness + : -18.663; Robustness - : -18.663; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.821 | Hct <= 18.508) -> WBC >= 0.592) & Platelets >= 1.125) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 4.553 & Potassium <= 0.503) & Magnesium >= 0.020) [Discrimination Score: 0.000; Robustness + : -0.020; Robustness - : -0.020; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 2.887 & Potassium < 1.593) & Magnesium < 0.472) & Phosphate < 1.260) [Discrimination Score: 0.500; Robustness + : 0.472; Robustness - : -14.245; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.004 & Magnesium > 0.100) -> Calcium < 4.603) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 54.360) U[0,0] (SBP <= 98.789)) [Discrimination Score: 0.816; Robustness + : 98.789; Robustness - : 83.745; Percent Class + : 0.000; Percent Class - : 1.000]
