G[0,0](Chloride >= 5.515 & HCO3 >= 1.891) [Discrimination Score: -0.102; Robustness + : -5.628; Robustness - : -5.515; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.502 | Hct <= 36.733) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 45.613 -> WBC >= 0.072) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 9.609 | Hct <= 37.980) -> WBC >= 0.178) & Platelets >= 8.937) [Discrimination Score: 1.000; Robustness + : -37.980; Robustness - : -37.980; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.179 & Potassium <= 4.348) & Magnesium >= 0.022) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.385 & Potassium < 4.857) & Magnesium < 0.535) & Phosphate < 2.848) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.049 & Magnesium > 0.035) -> Calcium < 7.360) [Discrimination Score: 0.000; Robustness + : -7.360; Robustness - : -7.360; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 78.677) U[0,2] (SBP <= 169.905)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 15.423 & Creatinine >= 0.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 9.771 & HCO3 >= 1.065) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 4.564 | Hct <= 38.204) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 134.021 -> WBC >= 0.813) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 9.413 | Hct <= 30.777) -> WBC >= 0.748) & Platelets >= 9.373) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 8.075 & Potassium <= 1.140) & Magnesium >= 0.215) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.940 & Potassium < 4.830) & Magnesium < 1.887) & Phosphate < 1.186) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.126 & Magnesium > 0.226) -> Calcium < 4.483) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 44.784) U[0,1] (SBP <= 115.343)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 23.562 & Creatinine >= 0.104) [Discrimination Score: 3.000; Robustness + : -0.104; Robustness - : -0.104; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 6.656 & HCO3 >= 1.665) [Discrimination Score: 3.000; Robustness + : -6.656; Robustness - : -6.656; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.195 | Hct <= 28.316) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 172.904 -> WBC >= 0.841) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.468 | Hct <= 23.604) -> WBC >= 0.110) & Platelets >= 1.934) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.805 & Potassium <= 3.583) & Magnesium >= 0.204) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.691 & Potassium < 1.943) & Magnesium < 1.709) & Phosphate < 0.494) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.064 & Magnesium > 0.183) -> Calcium < 4.552) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.410) U[2,2] (SBP <= 117.218)) [Discrimination Score: 0.000; Robustness + : 117.218; Robustness - : 117.218; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 22.187 & Creatinine >= 0.090) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 1.746 & HCO3 >= 1.970) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 6.296 | Hct <= 38.979) [Discrimination Score: -2.000; Robustness + : 38.979; Robustness - : 38.979; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 131.720 -> WBC >= 0.587) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
