G[0,0](Chloride >= 16.236 & HCO3 >= 0.015) [Discrimination Score: -0.577; Robustness + : -16.236; Robustness - : -14.430; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 11.138 | Hct <= 37.744) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 60.801 -> WBC >= 1.410) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 7.876 | Hct <= 34.077) -> WBC >= 0.339) & Platelets >= 10.434) [Discrimination Score: 0.000; Robustness + : -34.077; Robustness - : -34.077; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.697 & Potassium <= 4.039) & Magnesium >= 0.087) [Discrimination Score: 0.000; Robustness + : -0.087; Robustness - : -0.087; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.287 & Potassium < 1.948) & Magnesium < 1.345) & Phosphate < 2.758) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.242 & Magnesium > 0.118) -> Calcium < 1.449) [Discrimination Score: 0.577; Robustness + : -1.449; Robustness - : -1.577; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 25.559) U[1,2] (SBP <= 96.070)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 5.444 & Creatinine >= 0.067) [Discrimination Score: 0.000; Robustness + : -0.067; Robustness - : -0.067; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 4.958 & HCO3 >= 2.092) [Discrimination Score: -1.356; Robustness + : -10.092; Robustness - : -6.491; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.808 | Hct <= 37.959) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 17.465 -> WBC >= 1.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 8.435 | Hct <= 7.214) -> WBC >= 0.721) & Platelets >= 7.804) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.789 & Potassium <= 1.133) & Magnesium >= 0.012) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.862 & Potassium < 1.149) & Magnesium < 1.781) & Phosphate < 1.832) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.351 & Magnesium > 0.278) -> Calcium < 1.773) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.375) U[1,1] (SBP <= 95.391)) [Discrimination Score: 0.000; Robustness + : 95.391; Robustness - : 95.391; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.253 & Creatinine >= 0.080) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 14.593 & HCO3 >= 1.727) [Discrimination Score: 0.000; Robustness + : -14.593; Robustness - : -14.593; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.821 | Hct <= 31.297) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 72.871 -> WBC >= 0.943) [Discrimination Score: 0.000; Robustness + : -72.871; Robustness - : -72.871; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.512 | Hct <= 27.475) -> WBC >= 0.377) & Platelets >= 1.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.516 & Potassium <= 1.264) & Magnesium >= 0.283) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 8.202 & Potassium < 3.588) & Magnesium < 1.365) & Phosphate < 0.861) [Discrimination Score: 0.000; Robustness + : 0.861; Robustness - : 0.861; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.556 & Magnesium > 0.062) -> Calcium < 1.788) [Discrimination Score: 0.000; Robustness + : -1.788; Robustness - : -1.788; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 69.025) U[0,2] (SBP <= 89.709)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 11.058 & Creatinine >= 0.036) [Discrimination Score: 0.000; Robustness + : -0.036; Robustness - : -0.036; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 6.898 & HCO3 >= 1.226) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.325 | Hct <= 14.658) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 15.560 -> WBC >= 1.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 6.100 | Hct <= 32.601) -> WBC >= 1.444) & Platelets >= 3.273) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 8.309 & Potassium <= 2.437) & Magnesium >= 0.016) [Discrimination Score: 0.000; Robustness + : -0.016; Robustness - : -0.016; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.733 & Potassium < 3.031) & Magnesium < 2.164) & Phosphate < 4.385) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.013 & Magnesium > 0.257) -> Calcium < 1.498) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 71.033) U[0,1] (SBP <= 88.277)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 13.645 & Creatinine >= 0.063) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 17.201 & HCO3 >= 2.548) [Discrimination Score: 0.000; Robustness + : -17.201; Robustness - : -17.201; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.593 | Hct <= 29.501) [Discrimination Score: 0.000; Robustness + : 29.501; Robustness - : 29.501; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 97.048 -> WBC >= 0.604) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.840 | Hct <= 20.439) -> WBC >= 1.326) & Platelets >= 5.042) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 2.104 & Potassium <= 2.756) & Magnesium >= 0.114) [Discrimination Score: 4.744; Robustness + : 2.104; Robustness - : -0.422; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 7.112 & Potassium < 3.940) & Magnesium < 0.830) & Phosphate < 2.725) [Discrimination Score: 0.000; Robustness + : 0.830; Robustness - : 0.830; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.231 & Magnesium > 0.179) -> Calcium < 4.942) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.736) U[1,1] (SBP <= 94.077)) [Discrimination Score: 0.000; Robustness + : 94.077; Robustness - : 94.077; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 6.327 & Creatinine >= 0.095) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 2.565 & HCO3 >= 0.374) [Discrimination Score: 0.000; Robustness + : -2.565; Robustness - : -2.565; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.389 | Hct <= 16.609) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 113.439 -> WBC >= 0.610) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 4.338 | Hct <= 27.523) -> WBC >= 0.702) & Platelets >= 3.742) [Discrimination Score: 0.000; Robustness + : -27.523; Robustness - : -27.523; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.362 & Potassium <= 2.942) & Magnesium >= 0.103) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.645 & Potassium < 1.837) & Magnesium < 1.643) & Phosphate < 2.409) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.475 & Magnesium > 0.139) -> Calcium < 3.843) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.198) U[1,2] (SBP <= 93.976)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 17.302 & Creatinine >= 0.079) [Discrimination Score: 0.000; Robustness + : -0.079; Robustness - : -0.079; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 11.882 & HCO3 >= 1.092) [Discrimination Score: -0.577; Robustness + : -11.882; Robustness - : -11.434; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 10.649 | Hct <= 34.700) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 69.713 -> WBC >= 1.071) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 12.550 | Hct <= 25.304) -> WBC >= 0.833) & Platelets >= 3.893) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 7.280 & Potassium <= 2.031) & Magnesium >= 0.185) [Discrimination Score: 3.295; Robustness + : 2.031; Robustness - : -0.656; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.776 & Potassium < 1.121) & Magnesium < 1.153) & Phosphate < 0.840) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.495 & Magnesium > 0.016) -> Calcium < 7.689) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 2.523) U[0,1] (SBP <= 85.976)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 6.581 & Creatinine >= 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 2.089 & HCO3 >= 2.528) [Discrimination Score: 0.000; Robustness + : -2.528; Robustness - : -2.528; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 11.739 | Hct <= 30.877) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 60.642 -> WBC >= 1.447) [Discrimination Score: 0.000; Robustness + : -60.642; Robustness - : -60.642; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 1.499 | Hct <= 26.955) -> WBC >= 1.100) & Platelets >= 9.585) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.145 & Potassium <= 0.752) & Magnesium >= 0.024) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.903 & Potassium < 1.153) & Magnesium < 0.419) & Phosphate < 1.982) [Discrimination Score: 0.000; Robustness + : 0.419; Robustness - : 0.419; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.508 & Magnesium > 0.187) -> Calcium < 4.204) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 34.216) U[0,1] (SBP <= 93.389)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 14.224 & Creatinine >= 0.123) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 9.722 & HCO3 >= 2.474) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.859 | Hct <= 16.444) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 22.113 -> WBC >= 1.647) [Discrimination Score: 0.000; Robustness + : -22.113; Robustness - : -22.113; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.607 | Hct <= 29.043) -> WBC >= 0.636) & Platelets >= 2.784) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 7.110 & Potassium <= 3.180) & Magnesium >= 0.211) [Discrimination Score: 0.000; Robustness + : -0.211; Robustness - : -0.211; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.675 & Potassium < 3.202) & Magnesium < 0.439) & Phosphate < 1.854) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.028 & Magnesium > 0.064) -> Calcium < 1.654) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 26.524) U[1,2] (SBP <= 89.349)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 6.555 & Creatinine >= 0.098) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 9.209 & HCO3 >= 1.263) [Discrimination Score: 0.459; Robustness + : -9.263; Robustness - : -9.473; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 10.223 | Hct <= 27.127) [Discrimination Score: 0.000; Robustness + : 27.127; Robustness - : 27.127; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 71.799 -> WBC >= 0.574) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 2.736 | Hct <= 8.497) -> WBC >= 0.710) & Platelets >= 3.097) [Discrimination Score: 0.000; Robustness + : -8.497; Robustness - : -8.497; Percent Class + : 1.000; Percent Class - : 0.000]
