G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.613 | Hct <= 34.548) [Discrimination Score: -34.548; Robustness + : 0.000; Robustness - : 34.548; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 67.439 -> WBC >= 0.685) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.688 | Hct <= 5.643) -> WBC >= 0.806) & Platelets >= 5.796) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.770 & Potassium <= 1.827) & Magnesium >= 0.074) [Discrimination Score: 0.074; Robustness + : 0.000; Robustness - : -0.074; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.880 & Potassium < 0.746) & Magnesium < 0.330) & Phosphate < 4.577) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.265 & Magnesium > 0.087) -> Calcium < 2.673) [Discrimination Score: 2.673; Robustness + : 0.000; Robustness - : -2.673; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 16.451) U[0,1] (SBP <= 111.002)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 14.710 & Creatinine >= 0.175) [Discrimination Score: 0.601; Robustness + : 0.000; Robustness - : -4.454; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 1.653 | Hct <= 12.451) [Discrimination Score: -12.451; Robustness + : 0.000; Robustness - : 12.451; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 58.805 -> WBC >= 3.224) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 8.115 | Hct <= 17.919) -> WBC >= 2.002) & Platelets >= 17.862) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.145 & Potassium <= 0.876) & Magnesium >= 0.122) [Discrimination Score: 0.122; Robustness + : 0.000; Robustness - : -0.122; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 2.676 & Potassium < 4.056) & Magnesium < 1.698) & Phosphate < 3.094) [Discrimination Score: 0.544; Robustness + : 0.000; Robustness - : -28.058; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.690 & Magnesium > 0.127) -> Calcium < 6.397) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 44.674) U[0,2] (SBP <= 99.652)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 23.748 & Creatinine >= 0.552) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.272 | Hct <= 29.954) [Discrimination Score: -691.178; Robustness + : 0.000; Robustness - : 29.929; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 318.704 -> WBC >= 3.184) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 6.034 | Hct <= 10.332) -> WBC >= 2.208) & Platelets >= 20.055) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 6.817 & Potassium <= 0.903) & Magnesium >= 0.207) [Discrimination Score: 0.582; Robustness + : 0.000; Robustness - : -28.451; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.694 & Potassium < 3.317) & Magnesium < 1.891) & Phosphate < 2.476) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.142 & Magnesium > 0.185) -> Calcium < 8.507) [Discrimination Score: 8.507; Robustness + : 0.000; Robustness - : -8.507; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.000) U[1,1] (SBP <= 110.428)) [Discrimination Score: -110.428; Robustness + : 0.000; Robustness - : 110.428; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 12.210 & Creatinine >= 0.582) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 1.978 | Hct <= 32.573) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
