G[1,2](Chloride >= 10.248 & HCO3 >= 2.741) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 7.015 | Hct <= 8.187) [Discrimination Score: -8.187; Robustness + : 0.000; Robustness - : 8.187; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 203.604 -> WBC >= 1.203) [Discrimination Score: 203.604; Robustness + : 0.000; Robustness - : -203.604; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 3.131 | Hct <= 17.843) -> WBC >= 0.850) & Platelets >= 12.570) [Discrimination Score: 17.843; Robustness + : 0.000; Robustness - : -17.843; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.104 & Potassium <= 1.854) & Magnesium >= 0.058) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 5.371 & Potassium < 0.809) & Magnesium < 1.471) & Phosphate < 1.997) [Discrimination Score: -0.809; Robustness + : 0.000; Robustness - : 0.809; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.659 & Magnesium > 0.241) -> Calcium < 7.943) [Discrimination Score: 7.943; Robustness + : 0.000; Robustness - : -7.943; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.511) U[0,0] (SBP <= 111.573)) [Discrimination Score: -111.573; Robustness + : 0.000; Robustness - : 111.573; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 106.717 & Creatinine >= 0.326) [Discrimination Score: 0.326; Robustness + : 0.000; Robustness - : -0.326; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 10.579 & HCO3 >= 2.348) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.030 | Hct <= 10.686) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 126.415 -> WBC >= 0.683) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 3.962 | Hct <= 27.896) -> WBC >= 1.162) & Platelets >= 28.123) [Discrimination Score: 28.123; Robustness + : 0.000; Robustness - : -28.123; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.052 & Potassium <= 1.949) & Magnesium >= 0.237) [Discrimination Score: 0.710; Robustness + : 0.000; Robustness - : -1.266; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.237 & Potassium < 1.422) & Magnesium < 1.087) & Phosphate < 1.107) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.442 & Magnesium > 0.163) -> Calcium < 1.141) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.884) U[1,2] (SBP <= 85.337)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 32.356 & Creatinine >= 0.240) [Discrimination Score: 0.240; Robustness + : 0.000; Robustness - : -0.240; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.985 & HCO3 >= 2.605) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.517 | Hct <= 27.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 257.744 -> WBC >= 0.745) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 1.849 | Hct <= 8.451) -> WBC >= 1.051) & Platelets >= 27.170) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.886 & Potassium <= 1.306) & Magnesium >= 0.188) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
