G[1,2](Chloride >= 33.112 & HCO3 >= 4.098) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.160 | Hct <= 26.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 44.750 -> WBC >= 0.600) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 9.400 | Hct <= 23.817) -> WBC >= 0.107) & Platelets >= 11.707) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 8.346 & Potassium <= 1.669) & Magnesium >= 0.369) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.133 & Potassium < 3.592) & Magnesium < 0.639) & Phosphate < 2.243) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.013 & Magnesium > 0.362) -> Calcium < 6.065) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.102) U[2,2] (SBP <= 110.653)) [Discrimination Score: -110.653; Robustness + : 0.000; Robustness - : 110.653; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 14.528 & Creatinine >= 0.052) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 24.562 & HCO3 >= 1.210) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 8.692 | Hct <= 26.555) [Discrimination Score: -26.555; Robustness + : 0.000; Robustness - : 26.555; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 29.487 -> WBC >= 0.149) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.776 | Hct <= 19.631) -> WBC >= 0.243) & Platelets >= 13.214) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.172 & Potassium <= 1.515) & Magnesium >= 0.511) [Discrimination Score: 0.511; Robustness + : 0.000; Robustness - : -0.511; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.494 & Potassium < 1.630) & Magnesium < 1.134) & Phosphate < 4.042) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.003 & Magnesium > 0.002) -> Calcium < 6.139) [Discrimination Score: 6.139; Robustness + : 0.000; Robustness - : -6.139; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 35.458) U[2,2] (SBP <= 126.288)) [Discrimination Score: -126.288; Robustness + : 0.000; Robustness - : 126.288; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 12.329 & Creatinine >= 0.176) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.360 & HCO3 >= 7.204) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.880 | Hct <= 17.275) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 118.486 -> WBC >= 0.031) [Discrimination Score: 0.999; Robustness + : 0.000; Robustness - : -59.227; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.371 | Hct <= 26.389) -> WBC >= 0.102) & Platelets >= 6.443) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 7.619 & Potassium <= 3.751) & Magnesium >= 0.273) [Discrimination Score: 0.273; Robustness + : 0.000; Robustness - : -0.273; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.035 & Potassium < 2.870) & Magnesium < 1.789) & Phosphate < 4.659) [Discrimination Score: -1.789; Robustness + : 0.000; Robustness - : 1.789; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.479 & Magnesium > 0.265) -> Calcium < 3.174) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 10.601) U[1,2] (SBP <= 122.084)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
