G[0,0](Chloride >= 2.310 & HCO3 >= 0.719) [Discrimination Score: -0.000; Robustness + : -2.310; Robustness - : -2.310; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.618 | Hct <= 7.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 336.828 -> WBC >= 0.418) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.531 | Hct <= 8.837) -> WBC >= 0.390) & Platelets >= 1.268) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.738 & Potassium <= 3.067) & Magnesium >= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.983 & Potassium < 0.313) & Magnesium < 0.522) & Phosphate < 3.311) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.050 & Magnesium > 0.018) -> Calcium < 4.239) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 35.871) U[0,1] (SBP <= 118.462)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 11.655 & Creatinine >= 0.049) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.741 & HCO3 >= 0.549) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.431 | Hct <= 16.587) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 298.167 -> WBC >= 0.218) [Discrimination Score: -0.000; Robustness + : -298.167; Robustness - : -298.167; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.060 | Hct <= 10.056) -> WBC >= 0.378) & Platelets >= 5.580) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.442 & Potassium <= 0.980) & Magnesium >= 0.065) [Discrimination Score: -0.500; Robustness + : -0.065; Robustness - : 0.144; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.526 & Potassium < 4.180) & Magnesium < 1.321) & Phosphate < 2.446) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.016 & Magnesium > 0.054) -> Calcium < 2.539) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 10.755) U[0,1] (SBP <= 109.320)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 15.631 & Creatinine >= 0.037) [Discrimination Score: 0.000; Robustness + : -0.037; Robustness - : -0.037; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.421 & HCO3 >= 0.119) [Discrimination Score: 0.000; Robustness + : -0.421; Robustness - : -0.421; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.659 | Hct <= 13.224) [Discrimination Score: 2.000; Robustness + : 13.224; Robustness - : 13.224; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 328.288 -> WBC >= 0.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.084 | Hct <= 19.309) -> WBC >= 0.440) & Platelets >= 4.585) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.617 & Potassium <= 3.204) & Magnesium >= 0.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 8.340 & Potassium < 4.183) & Magnesium < 0.365) & Phosphate < 0.912) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.062 & Magnesium > 0.065) -> Calcium < 3.057) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 19.400) U[0,0] (SBP <= 62.273)) [Discrimination Score: -1.101; Robustness + : 51.044; Robustness - : 86.500; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 40.176 & Creatinine >= 0.069) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 1.692 & HCO3 >= 0.877) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.704 | Hct <= 25.643) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 292.571 -> WBC >= 0.458) [Discrimination Score: 0.000; Robustness + : -292.571; Robustness - : -292.571; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.816 | Hct <= 6.833) -> WBC >= 0.393) & Platelets >= 6.541) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.737 & Potassium <= 4.137) & Magnesium >= 0.001) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.763 & Potassium < 2.849) & Magnesium < 1.009) & Phosphate < 0.556) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.001 & Magnesium > 0.075) -> Calcium < 4.128) [Discrimination Score: 0.000; Robustness + : -4.128; Robustness - : -4.128; Percent Class + : 0.000; Percent Class - : 1.000]
