G[2,2](Chloride >= 1.281 & HCO3 >= 0.524) [Discrimination Score: -3.000; Robustness + : -1.281; Robustness - : -1.281; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.085 | Hct <= 27.527) [Discrimination Score: 4.000; Robustness + : 27.527; Robustness - : 27.527; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 211.849 -> WBC >= 1.074) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 4.029 | Hct <= 32.210) -> WBC >= 0.596) & Platelets >= 6.578) [Discrimination Score: 0.000; Robustness + : -32.210; Robustness - : -32.210; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.358 & Potassium <= 1.916) & Magnesium >= 0.152) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.203 & Potassium < 1.449) & Magnesium < 0.332) & Phosphate < 1.161) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.091 & Magnesium > 0.114) -> Calcium < 1.478) [Discrimination Score: 0.000; Robustness + : -1.478; Robustness - : -1.478; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.340) U[0,2] (SBP <= 100.880)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 14.428 & Creatinine >= 0.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 8.459 & HCO3 >= 0.815) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 7.974 | Hct <= 31.678) [Discrimination Score: 0.000; Robustness + : 31.678; Robustness - : 31.678; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 70.446 -> WBC >= 0.745) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.741 | Hct <= 11.012) -> WBC >= 0.480) & Platelets >= 5.337) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.515 & Potassium <= 2.261) & Magnesium >= 0.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.030 & Potassium < 3.874) & Magnesium < 0.595) & Phosphate < 3.232) [Discrimination Score: 0.586; Robustness + : 0.564; Robustness - : 0.155; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.073 & Magnesium > 0.008) -> Calcium < 3.446) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.966) U[0,2] (SBP <= 116.206)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 5.233 & Creatinine >= 0.018) [Discrimination Score: 0.000; Robustness + : -0.018; Robustness - : -0.018; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 9.097 & HCO3 >= 1.053) [Discrimination Score: 0.289; Robustness + : -8.478; Robustness - : -9.097; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.657 | Hct <= 19.266) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 55.012 -> WBC >= 0.621) [Discrimination Score: 0.000; Robustness + : -55.012; Robustness - : -55.012; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.968 | Hct <= 20.392) -> WBC >= 0.638) & Platelets >= 5.414) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.570 & Potassium <= 1.067) & Magnesium >= 0.140) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.389 & Potassium < 2.388) & Magnesium < 1.005) & Phosphate < 0.301) [Discrimination Score: 0.000; Robustness + : 0.301; Robustness - : 0.301; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.050 & Magnesium > 0.072) -> Calcium < 7.325) [Discrimination Score: -0.000; Robustness + : -7.325; Robustness - : -7.325; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 12.880) U[2,2] (SBP <= 101.850)) [Discrimination Score: -0.000; Robustness + : 101.850; Robustness - : 101.850; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 9.343 & Creatinine >= 0.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.492 & HCO3 >= 0.878) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.490 | Hct <= 30.081) [Discrimination Score: 4.000; Robustness + : 30.081; Robustness - : 30.081; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 56.888 -> WBC >= 0.327) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 4.299 | Hct <= 37.651) -> WBC >= 0.063) & Platelets >= 0.163) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.766 & Potassium <= 0.826) & Magnesium >= 0.155) [Discrimination Score: -3.000; Robustness + : -0.155; Robustness - : -0.155; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 0.504 & Potassium < 3.450) & Magnesium < 1.943) & Phosphate < 3.102) [Discrimination Score: 0.000; Robustness + : 0.504; Robustness - : 0.504; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.101 & Magnesium > 0.072) -> Calcium < 7.807) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 52.497) U[1,1] (SBP <= 120.950)) [Discrimination Score: -3.000; Robustness + : 120.950; Robustness - : 120.950; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 3.451 & Creatinine >= 0.001) [Discrimination Score: 1.000; Robustness + : -0.001; Robustness - : -0.001; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 2.005 & HCO3 >= 0.700) [Discrimination Score: 0.289; Robustness + : -1.905; Robustness - : -2.005; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.348 | Hct <= 16.894) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 218.107 -> WBC >= 0.887) [Discrimination Score: -1.000; Robustness + : -218.107; Robustness - : -218.107; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.283 | Hct <= 13.115) -> WBC >= 0.507) & Platelets >= 2.308) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.528 & Potassium <= 3.080) & Magnesium >= 0.142) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
