G[1,1](Chloride >= 3.548 & HCO3 >= 1.463) [Discrimination Score: -0.000; Robustness + : -3.548; Robustness - : -3.548; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.061 | Hct <= 23.032) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 155.195 -> WBC >= 0.815) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.724 | Hct <= 14.584) -> WBC >= 1.178) & Platelets >= 5.315) [Discrimination Score: -5.000; Robustness + : -14.584; Robustness - : -14.584; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 9.304 & Potassium <= 0.899) & Magnesium >= 0.270) [Discrimination Score: 0.000; Robustness + : -0.270; Robustness - : -0.270; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 2.730 & Potassium < 3.957) & Magnesium < 1.727) & Phosphate < 1.038) [Discrimination Score: -0.174; Robustness + : 0.970; Robustness - : 1.038; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.064 & Magnesium > 0.175) -> Calcium < 8.862) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.693) U[0,2] (SBP <= 168.574)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 47.495 & Creatinine >= 0.043) [Discrimination Score: 0.174; Robustness + : 1.355; Robustness - : -0.043; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.685 & HCO3 >= 3.044) [Discrimination Score: -0.000; Robustness + : -3.044; Robustness - : -3.044; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.420 | Hct <= 23.512) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 60.582 -> WBC >= 0.925) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.440 | Hct <= 5.778) -> WBC >= 0.733) & Platelets >= 9.846) [Discrimination Score: -1.000; Robustness + : -9.846; Robustness - : -9.846; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.271 & Potassium <= 1.536) & Magnesium >= 0.140) [Discrimination Score: -0.000; Robustness + : -0.140; Robustness - : -0.140; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.909 & Potassium < 3.424) & Magnesium < 1.079) & Phosphate < 2.249) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
