G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.369 | Hct <= 29.631) [Discrimination Score: -29.631; Robustness + : 0.000; Robustness - : 29.631; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 95.025 -> WBC >= 0.509) [Discrimination Score: 95.025; Robustness + : 0.000; Robustness - : -95.025; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 10.056 | Hct <= 7.158) -> WBC >= 0.897) & Platelets >= 2.683) [Discrimination Score: 10.056; Robustness + : 0.000; Robustness - : -10.056; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.771 & Potassium <= 1.376) & Magnesium >= 0.011) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.800 & Potassium < 0.756) & Magnesium < 1.316) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.000 & Magnesium > 0.082) -> Calcium < 4.500) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 55.055) U[0,2] (SBP <= 127.291)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 9.112 & Creatinine >= 0.090) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.320 | Hct <= 21.582) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 96.080 -> WBC >= 0.772) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.991 | Hct <= 32.579) -> WBC >= 0.703) & Platelets >= 2.996) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.840 & Potassium <= 0.831) & Magnesium >= 0.248) [Discrimination Score: 0.585; Robustness + : 0.000; Robustness - : -20.226; Percent Class + : 0.000; Percent Class - : 1.000]
