G[0,2](Chloride >= 7.518 & HCO3 >= 1.096) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 7.539 | Hct <= 34.471) [Discrimination Score: -34.471; Robustness + : 0.000; Robustness - : 34.471; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 91.610 -> WBC >= 4.799) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.286 | Hct <= 34.147) -> WBC >= 2.051) & Platelets >= 22.620) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.901 & Potassium <= 4.689) & Magnesium >= 0.346) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 6.057 & Potassium < 3.696) & Magnesium < 0.788) & Phosphate < 4.361) [Discrimination Score: -0.788; Robustness + : 0.000; Robustness - : 0.788; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.753 & Magnesium > 0.282) -> Calcium < 5.650) [Discrimination Score: 5.650; Robustness + : 0.000; Robustness - : -5.650; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 56.501) U[0,1] (SBP <= 77.793)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 11.201 & Creatinine >= 0.117) [Discrimination Score: 0.117; Robustness + : 0.000; Robustness - : -0.117; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 26.020 & HCO3 >= 2.927) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.626 | Hct <= 29.595) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 78.124 -> WBC >= 5.043) [Discrimination Score: 78.124; Robustness + : 0.000; Robustness - : -78.124; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 10.740 | Hct <= 31.254) -> WBC >= 0.634) & Platelets >= 32.500) [Discrimination Score: 32.500; Robustness + : 0.000; Robustness - : -32.500; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.310 & Potassium <= 4.992) & Magnesium >= 0.312) [Discrimination Score: -0.388; Robustness + : 0.000; Robustness - : 0.864; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.151 & Potassium < 1.460) & Magnesium < 0.809) & Phosphate < 6.911) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.767 & Magnesium > 0.055) -> Calcium < 4.220) [Discrimination Score: 4.220; Robustness + : 0.000; Robustness - : -4.220; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 55.263) U[2,2] (SBP <= 77.009)) [Discrimination Score: -77.009; Robustness + : 0.000; Robustness - : 77.009; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 23.197 & Creatinine >= 0.281) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.065 & HCO3 >= 1.094) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.189 | Hct <= 34.939) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 59.910 -> WBC >= 0.341) [Discrimination Score: 59.910; Robustness + : 0.000; Robustness - : -59.910; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.329 | Hct <= 30.655) -> WBC >= 2.950) & Platelets >= 14.697) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.009 & Potassium <= 5.180) & Magnesium >= 0.341) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.954 & Potassium < 3.428) & Magnesium < 0.771) & Phosphate < 6.595) [Discrimination Score: -0.771; Robustness + : 0.000; Robustness - : 0.771; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.717 & Magnesium > 0.237) -> Calcium < 2.624) [Discrimination Score: 2.624; Robustness + : 0.000; Robustness - : -2.624; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.889) U[1,2] (SBP <= 77.704)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 15.792 & Creatinine >= 0.302) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 18.285 & HCO3 >= 3.150) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.228 | Hct <= 34.470) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 144.971 -> WBC >= 4.412) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.946 | Hct <= 33.609) -> WBC >= 3.317) & Platelets >= 35.256) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.885 & Potassium <= 2.342) & Magnesium >= 0.043) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 6.463 & Potassium < 5.015) & Magnesium < 1.556) & Phosphate < 4.318) [Discrimination Score: -1.556; Robustness + : 0.000; Robustness - : 1.556; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.873 & Magnesium > 0.166) -> Calcium < 6.958) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.426) U[1,1] (SBP <= 80.502)) [Discrimination Score: -80.502; Robustness + : 0.000; Robustness - : 80.502; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 32.503 & Creatinine >= 0.215) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 25.437 & HCO3 >= 0.679) [Discrimination Score: 7.255; Robustness + : 0.000; Robustness - : -23.562; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.396 | Hct <= 27.324) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 92.914 -> WBC >= 3.055) [Discrimination Score: 92.914; Robustness + : 0.000; Robustness - : -92.914; Percent Class + : 1.000; Percent Class - : 0.000]
