G[1,1](Chloride >= 3.966 & HCO3 >= 0.786) [Discrimination Score: -0.000; Robustness + : -3.966; Robustness - : -3.966; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 4.118 | Hct <= 30.590) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 221.054 -> WBC >= 0.366) [Discrimination Score: -5.000; Robustness + : -221.054; Robustness - : -221.054; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.950 | Hct <= 20.993) -> WBC >= 0.396) & Platelets >= 6.544) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.466 & Potassium <= 3.364) & Magnesium >= 0.060) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 3.303 & Potassium < 4.905) & Magnesium < 2.467) & Phosphate < 0.612) [Discrimination Score: 12.000; Robustness + : 0.612; Robustness - : 0.612; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.089 & Magnesium > 0.075) -> Calcium < 7.621) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.910) U[2,2] (SBP <= 129.479)) [Discrimination Score: 11.000; Robustness + : 129.479; Robustness - : 129.479; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 4.591 & Creatinine >= 0.009) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 3.547 & HCO3 >= 0.001) [Discrimination Score: 14.000; Robustness + : -3.547; Robustness - : -3.547; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.297 | Hct <= 10.183) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 177.446 -> WBC >= 0.110) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 9.975 | Hct <= 8.566) -> WBC >= 0.076) & Platelets >= 0.162) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 8.966 & Potassium <= 2.786) & Magnesium >= 0.027) [Discrimination Score: -14.000; Robustness + : -0.027; Robustness - : -0.027; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.988 & Potassium < 4.818) & Magnesium < 2.979) & Phosphate < 0.573) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.140 & Magnesium > 0.101) -> Calcium < 2.560) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 46.146) U[0,2] (SBP <= 131.271)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 1.950 & Creatinine >= 0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 1.018 & HCO3 >= 0.218) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.817 | Hct <= 16.521) [Discrimination Score: -1.000; Robustness + : 16.521; Robustness - : 16.521; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 205.933 -> WBC >= 0.403) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.400 | Hct <= 27.116) -> WBC >= 0.385) & Platelets >= 1.322) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 2.085 & Potassium <= 0.572) & Magnesium >= 0.015) [Discrimination Score: -3.000; Robustness + : -0.015; Robustness - : -0.015; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.274 & Potassium < 0.718) & Magnesium < 0.975) & Phosphate < 3.260) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.119 & Magnesium > 0.081) -> Calcium < 6.239) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 76.198) U[2,2] (SBP <= 143.333)) [Discrimination Score: -4.500; Robustness + : 143.333; Robustness - : 143.333; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 7.443 & Creatinine >= 0.010) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 4.484 & HCO3 >= 1.567) [Discrimination Score: 2.500; Robustness + : -4.484; Robustness - : -4.484; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.252 | Hct <= 4.861) [Discrimination Score: -0.284; Robustness + : 8.925; Robustness - : 9.252; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 285.301 -> WBC >= 0.267) [Discrimination Score: 7.000; Robustness + : -285.301; Robustness - : -285.301; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.940 | Hct <= 25.646) -> WBC >= 0.129) & Platelets >= 4.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.486 & Potassium <= 0.474) & Magnesium >= 0.095) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.206 & Potassium < 4.298) & Magnesium < 2.367) & Phosphate < 5.569) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.010 & Magnesium > 0.028) -> Calcium < 9.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.287) U[0,1] (SBP <= 142.592)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 2.008 & Creatinine >= 0.003) [Discrimination Score: 0.261; Robustness + : 0.125; Robustness - : -0.003; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 2.716 & HCO3 >= 1.216) [Discrimination Score: -1.000; Robustness + : -2.716; Robustness - : -2.716; Percent Class + : 1.000; Percent Class - : 0.000]
