G[2,2](Chloride >= 4.678 & HCO3 >= 0.323) [Discrimination Score: -1.000; Robustness + : -4.678; Robustness - : -4.678; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 6.978 | Hct <= 13.614) [Discrimination Score: -0.000; Robustness + : 13.614; Robustness - : 13.614; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 179.146 -> WBC >= 0.017) [Discrimination Score: 0.000; Robustness + : -179.146; Robustness - : -179.146; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.180 | Hct <= 19.826) -> WBC >= 0.111) & Platelets >= 3.979) [Discrimination Score: 4.000; Robustness + : -19.826; Robustness - : -19.826; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.978 & Potassium <= 1.754) & Magnesium >= 0.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.307 & Potassium < 1.876) & Magnesium < 0.954) & Phosphate < 2.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.036 & Magnesium > 0.075) -> Calcium < 4.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 1.222) U[0,2] (SBP <= 112.724)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 2.180 & Creatinine >= 0.037) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.918 & HCO3 >= 0.520) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.843 | Hct <= 19.419) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 98.292 -> WBC >= 0.289) [Discrimination Score: 0.143; Robustness + : -97.042; Robustness - : -98.292; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.522 | Hct <= 26.329) -> WBC >= 0.280) & Platelets >= 11.324) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.530 & Potassium <= 4.280) & Magnesium >= 0.035) [Discrimination Score: 2.000; Robustness + : -0.035; Robustness - : -0.035; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 7.047 & Potassium < 2.502) & Magnesium < 0.498) & Phosphate < 2.778) [Discrimination Score: 0.211; Robustness + : 0.448; Robustness - : 0.339; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.137 & Magnesium > 0.014) -> Calcium < 4.278) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 12.510) U[0,1] (SBP <= 146.050)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 6.420 & Creatinine >= 0.026) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 5.386 & HCO3 >= 1.645) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.716 | Hct <= 24.586) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 88.398 -> WBC >= 0.182) [Discrimination Score: -1.000; Robustness + : -88.398; Robustness - : -88.398; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.040 | Hct <= 16.392) -> WBC >= 0.036) & Platelets >= 9.153) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.316 & Potassium <= 1.940) & Magnesium >= 0.104) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.744 & Potassium < 1.782) & Magnesium < 0.295) & Phosphate < 2.826) [Discrimination Score: -0.000; Robustness + : 0.295; Robustness - : 0.295; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.105 & Magnesium > 0.068) -> Calcium < 0.748) [Discrimination Score: 1.000; Robustness + : -0.748; Robustness - : -0.748; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 18.636) U[0,1] (SBP <= 116.821)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 7.422 & Creatinine >= 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 4.257 & HCO3 >= 1.565) [Discrimination Score: -0.177; Robustness + : -4.056; Robustness - : -3.719; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.812 | Hct <= 12.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 251.969 -> WBC >= 0.156) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.952 | Hct <= 4.679) -> WBC >= 0.037) & Platelets >= 10.783) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.639 & Potassium <= 2.017) & Magnesium >= 0.096) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
