G[1,2](Chloride >= 13.551 & HCO3 >= 2.486) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.619 | Hct <= 24.933) [Discrimination Score: -24.933; Robustness + : 0.000; Robustness - : 24.933; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 157.264 -> WBC >= 1.963) [Discrimination Score: 157.264; Robustness + : 0.000; Robustness - : -157.264; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.227 | Hct <= 21.122) -> WBC >= 2.173) & Platelets >= 14.877) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.539 & Potassium <= 1.092) & Magnesium >= 0.371) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.829 & Potassium < 1.546) & Magnesium < 1.928) & Phosphate < 2.507) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.424 & Magnesium > 0.148) -> Calcium < 6.956) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 85.475) U[0,0] (SBP <= 120.417)) [Discrimination Score: -5.661; Robustness + : 0.000; Robustness - : 105.239; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 5.718 & Creatinine >= 0.108) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 17.221 & HCO3 >= 4.008) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 3.652 | Hct <= 27.787) [Discrimination Score: -27.787; Robustness + : 0.000; Robustness - : 27.787; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 201.503 -> WBC >= 3.047) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 8.980 | Hct <= 13.884) -> WBC >= 0.138) & Platelets >= 14.126) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 9.427 & Potassium <= 3.317) & Magnesium >= 0.373) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 3.405 & Potassium < 0.863) & Magnesium < 0.917) & Phosphate < 2.862) [Discrimination Score: 0.855; Robustness + : 0.000; Robustness - : -2.456; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.401 & Magnesium > 0.236) -> Calcium < 2.627) [Discrimination Score: 2.627; Robustness + : 0.000; Robustness - : -2.627; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 85.668) U[1,1] (SBP <= 123.239)) [Discrimination Score: -123.239; Robustness + : 0.000; Robustness - : 123.239; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 1.835 & Creatinine >= 0.097) [Discrimination Score: 0.097; Robustness + : 0.000; Robustness - : -0.097; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 11.752 & HCO3 >= 1.122) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.569 | Hct <= 22.016) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 230.469 -> WBC >= 0.145) [Discrimination Score: 230.469; Robustness + : 0.000; Robustness - : -230.469; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 7.413 | Hct <= 9.765) -> WBC >= 0.629) & Platelets >= 6.389) [Discrimination Score: 9.765; Robustness + : 0.000; Robustness - : -9.765; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 10.043 & Potassium <= 0.926) & Magnesium >= 0.333) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 9.514 & Potassium < 3.348) & Magnesium < 1.168) & Phosphate < 4.756) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.503 & Magnesium > 0.168) -> Calcium < 3.616) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 81.186) U[0,0] (SBP <= 132.052)) [Discrimination Score: -6.287; Robustness + : 0.000; Robustness - : 116.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 4.874 & Creatinine >= 0.082) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 4.346 & HCO3 >= 0.270) [Discrimination Score: 0.478; Robustness + : 0.000; Robustness - : -1.715; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 3.518 | Hct <= 30.719) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 114.800 -> WBC >= 0.483) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.834 | Hct <= 18.029) -> WBC >= 0.031) & Platelets >= 39.111) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.584 & Potassium <= 2.612) & Magnesium >= 0.258) [Discrimination Score: 0.201; Robustness + : 0.000; Robustness - : -0.356; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 9.348 & Potassium < 1.710) & Magnesium < 0.597) & Phosphate < 2.773) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.588 & Magnesium > 0.070) -> Calcium < 9.591) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 78.109) U[0,0] (SBP <= 127.918)) [Discrimination Score: -6.065; Robustness + : 0.000; Robustness - : 112.740; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 1.545 & Creatinine >= 0.100) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 5.586 & HCO3 >= 4.885) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.948 | Hct <= 7.791) [Discrimination Score: -8771445291223186.000; Robustness + : 0.000; Robustness - : 7.791; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 209.874 -> WBC >= 1.603) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.245 | Hct <= 16.977) -> WBC >= 0.537) & Platelets >= 7.882) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.020 & Potassium <= 3.327) & Magnesium >= 0.330) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 5.538 & Potassium < 1.214) & Magnesium < 1.270) & Phosphate < 1.421) [Discrimination Score: -1.214; Robustness + : 0.000; Robustness - : 1.214; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.014 & Magnesium > 0.326) -> Calcium < 9.856) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 81.835) U[1,2] (SBP <= 129.950)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 3.251 & Creatinine >= 0.122) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 9.339 & HCO3 >= 0.620) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.567 | Hct <= 31.017) [Discrimination Score: -8730628268592134.000; Robustness + : 0.000; Robustness - : 31.017; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 219.301 -> WBC >= 1.700) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.214 | Hct <= 7.040) -> WBC >= 3.112) & Platelets >= 37.756) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.514 & Potassium <= 1.209) & Magnesium >= 0.012) [Discrimination Score: 0.556; Robustness + : 0.000; Robustness - : -1.099; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.371 & Potassium < 0.846) & Magnesium < 0.506) & Phosphate < 2.079) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.749 & Magnesium > 0.161) -> Calcium < 3.062) [Discrimination Score: 3.062; Robustness + : 0.000; Robustness - : -3.062; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.444) U[0,1] (SBP <= 130.750)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 4.339 & Creatinine >= 0.116) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 12.187 & HCO3 >= 1.535) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.873 | Hct <= 19.232) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 84.906 -> WBC >= 0.588) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.203 | Hct <= 10.567) -> WBC >= 1.054) & Platelets >= 24.536) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.709 & Potassium <= 1.222) & Magnesium >= 0.171) [Discrimination Score: 0.171; Robustness + : 0.000; Robustness - : -0.171; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 9.342 & Potassium < 1.087) & Magnesium < 1.780) & Phosphate < 2.661) [Discrimination Score: -1.087; Robustness + : 0.000; Robustness - : 1.087; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.909 & Magnesium > 0.266) -> Calcium < 4.796) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 84.353) U[0,1] (SBP <= 120.779)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 2.246 & Creatinine >= 0.086) [Discrimination Score: -0.741; Robustness + : 0.000; Robustness - : 0.847; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 20.056 & HCO3 >= 1.066) [Discrimination Score: 3.101; Robustness + : 0.000; Robustness - : -15.876; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.153 | Hct <= 29.057) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 70.500 -> WBC >= 2.761) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.321 | Hct <= 18.574) -> WBC >= 0.812) & Platelets >= 50.174) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.713 & Potassium <= 3.086) & Magnesium >= 0.384) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.563 & Potassium < 1.044) & Magnesium < 2.036) & Phosphate < 2.169) [Discrimination Score: 0.730; Robustness + : 0.000; Robustness - : -1.900; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.543 & Magnesium > 0.082) -> Calcium < 4.395) [Discrimination Score: 4.395; Robustness + : 0.000; Robustness - : -4.395; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 78.542) U[1,1] (SBP <= 131.654)) [Discrimination Score: -131.654; Robustness + : 0.000; Robustness - : 131.654; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 5.046 & Creatinine >= 0.128) [Discrimination Score: 0.128; Robustness + : 0.000; Robustness - : -0.128; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 14.679 & HCO3 >= 0.275) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.023 | Hct <= 28.570) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 77.993 -> WBC >= 0.573) [Discrimination Score: 77.993; Robustness + : 0.000; Robustness - : -77.993; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.589 | Hct <= 31.181) -> WBC >= 3.316) & Platelets >= 8.640) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 10.233 & Potassium <= 0.967) & Magnesium >= 0.268) [Discrimination Score: 0.268; Robustness + : 0.000; Robustness - : -0.268; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 8.675 & Potassium < 1.487) & Magnesium < 1.392) & Phosphate < 3.358) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.057 & Magnesium > 0.055) -> Calcium < 9.902) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 80.305) U[0,1] (SBP <= 122.397)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 4.326 & Creatinine >= 0.060) [Discrimination Score: 0.060; Robustness + : 0.000; Robustness - : -0.060; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 12.440 & HCO3 >= 2.276) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 7.706 | Hct <= 7.578) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 75.067 -> WBC >= 1.428) [Discrimination Score: 75.067; Robustness + : 0.000; Robustness - : -75.067; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.169 | Hct <= 10.664) -> WBC >= 1.927) & Platelets >= 26.614) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 10.168 & Potassium <= 2.436) & Magnesium >= 0.237) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 8.626 & Potassium < 3.088) & Magnesium < 0.480) & Phosphate < 3.145) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.121 & Magnesium > 0.049) -> Calcium < 7.525) [Discrimination Score: 8472645176149266.000; Robustness + : 0.000; Robustness - : -7.525; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 81.763) U[0,0] (SBP <= 126.327)) [Discrimination Score: -5.979; Robustness + : 0.000; Robustness - : 111.149; Percent Class + : 0.000; Percent Class - : 1.000]
