G[0,0](Chloride >= 13.347 & HCO3 >= 1.424) [Discrimination Score: -0.298; Robustness + : -11.347; Robustness - : -9.022; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 1.532 | Hct <= 21.306) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 86.383 -> WBC >= 0.025) [Discrimination Score: -0.577; Robustness + : -91.156; Robustness - : -86.006; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 6.581 | Hct <= 26.514) -> WBC >= 0.136) & Platelets >= 32.533) [Discrimination Score: 0.066; Robustness + : -63.698; Robustness - : -67.181; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.632 & Potassium <= 2.287) & Magnesium >= 0.177) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.531 & Potassium < 1.659) & Magnesium < 1.222) & Phosphate < 2.604) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.282 & Magnesium > 0.220) -> Calcium < 3.301) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 9.470) U[1,2] (SBP <= 114.127)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 7.991 & Creatinine >= 0.074) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.183 & HCO3 >= 4.173) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 7.221 | Hct <= 22.965) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 203.124 -> WBC >= 0.253) [Discrimination Score: -0.055; Robustness + : -178.655; Robustness - : -173.505; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 2.522 | Hct <= 29.429) -> WBC >= 0.172) & Platelets >= 10.613) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.869 & Potassium <= 0.641) & Magnesium >= 0.197) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.604 & Potassium < 1.463) & Magnesium < 1.676) & Phosphate < 1.845) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.505 & Magnesium > 0.267) -> Calcium < 2.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 40.875) U[1,1] (SBP <= 109.999)) [Discrimination Score: 0.000; Robustness + : 109.999; Robustness - : 109.999; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 8.484 & Creatinine >= 0.027) [Discrimination Score: 0.000; Robustness + : -0.027; Robustness - : -0.027; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 14.623 & HCO3 >= 1.255) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.947 | Hct <= 23.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 325.167 -> WBC >= 0.321) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.315 | Hct <= 17.554) -> WBC >= 0.480) & Platelets >= 26.162) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.234 & Potassium <= 2.941) & Magnesium >= 0.137) [Discrimination Score: 0.000; Robustness + : -0.137; Robustness - : -0.137; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.886 & Potassium < 0.736) & Magnesium < 0.540) & Phosphate < 1.873) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.331 & Magnesium > 0.148) -> Calcium < 1.562) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 15.039) U[1,2] (SBP <= 110.349)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 6.189 & Creatinine >= 0.040) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 1.922 & HCO3 >= 3.028) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 3.704 | Hct <= 32.781) [Discrimination Score: 0.000; Robustness + : 32.781; Robustness - : 32.781; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 239.746 -> WBC >= 0.482) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 1.371 | Hct <= 24.458) -> WBC >= 0.769) & Platelets >= 27.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.329 & Potassium <= 0.926) & Magnesium >= 0.114) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.256 & Potassium < 1.651) & Magnesium < 1.580) & Phosphate < 0.890) [Discrimination Score: 0.000; Robustness + : 0.890; Robustness - : 0.890; Percent Class + : 0.000; Percent Class - : 1.000]
