G[0,2](Chloride >= 0.474 & HCO3 >= 2.467) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.808 | Hct <= 16.439) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 37.011 -> WBC >= 0.353) [Discrimination Score: 37.011; Robustness + : 0.000; Robustness - : -37.011; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 3.256 | Hct <= 18.249) -> WBC >= 0.000) & Platelets >= 1.576) [Discrimination Score: 3.807; Robustness + : 0.000; Robustness - : -21.512; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.389 & Potassium <= 3.326) & Magnesium >= 0.056) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.167 & Potassium < 1.999) & Magnesium < 0.899) & Phosphate < 0.814) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.300 & Magnesium > 0.092) -> Calcium < 4.624) [Discrimination Score: 4.624; Robustness + : 0.000; Robustness - : -4.624; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 17.744) U[0,0] (SBP <= 152.534)) [Discrimination Score: -152.534; Robustness + : 0.000; Robustness - : 152.534; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 12.753 & Creatinine >= 0.093) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 6.077 & HCO3 >= 0.112) [Discrimination Score: 1.775; Robustness + : 0.000; Robustness - : -4.586; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.357 | Hct <= 23.443) [Discrimination Score: -23.443; Robustness + : 0.000; Robustness - : 23.443; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 160.409 -> WBC >= 0.011) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.503 | Hct <= 27.235) -> WBC >= 0.485) & Platelets >= 14.566) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.459 & Potassium <= 2.326) & Magnesium >= 0.132) [Discrimination Score: 0.241; Robustness + : 0.000; Robustness - : -0.218; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.434 & Potassium < 0.904) & Magnesium < 0.659) & Phosphate < 1.683) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.366 & Magnesium > 0.037) -> Calcium < 3.536) [Discrimination Score: 3.536; Robustness + : 0.000; Robustness - : -3.536; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 14.455) U[0,1] (SBP <= 127.457)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
