G[0,0](Chloride >= 1.419 & HCO3 >= 0.188) [Discrimination Score: -0.500; Robustness + : -1.419; Robustness - : -1.172; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 1.392 | Hct <= 7.904) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 41.802 -> WBC >= 0.293) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 11.462 | Hct <= 6.265) -> WBC >= 0.157) & Platelets >= 11.378) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 0.753 & Potassium <= 2.977) & Magnesium >= 0.037) [Discrimination Score: 0.000; Robustness + : -0.037; Robustness - : -0.037; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 0.645 & Potassium < 1.567) & Magnesium < 0.279) & Phosphate < 1.928) [Discrimination Score: 0.500; Robustness + : 0.279; Robustness - : -0.004; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.086 & Magnesium > 0.088) -> Calcium < 0.769) [Discrimination Score: -1.000; Robustness + : -0.769; Robustness - : -0.769; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.157) U[0,2] (SBP <= 128.124)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 15.459 & Creatinine >= 0.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.944 & HCO3 >= 1.318) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.413 | Hct <= 32.220) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 107.898 -> WBC >= 0.062) [Discrimination Score: -1.000; Robustness + : -107.898; Robustness - : -107.898; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.991 | Hct <= 5.131) -> WBC >= 0.549) & Platelets >= 10.842) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.154 & Potassium <= 2.919) & Magnesium >= 0.016) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.006 & Potassium < 3.452) & Magnesium < 0.943) & Phosphate < 0.446) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.046 & Magnesium > 0.085) -> Calcium < 0.920) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 29.635) U[2,2] (SBP <= 125.739)) [Discrimination Score: -1.000; Robustness + : 125.739; Robustness - : 125.739; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 33.728 & Creatinine >= 0.032) [Discrimination Score: -0.205; Robustness + : 2.219; Robustness - : 6.720; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 3.583 & HCO3 >= 0.654) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 3.306 | Hct <= 9.133) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 70.446 -> WBC >= 0.211) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.219 | Hct <= 29.910) -> WBC >= 0.066) & Platelets >= 11.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.161 & Potassium <= 3.428) & Magnesium >= 0.049) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 6.316 & Potassium < 2.628) & Magnesium < 0.185) & Phosphate < 1.269) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.009 & Magnesium > 0.078) -> Calcium < 7.395) [Discrimination Score: -1.000; Robustness + : -7.395; Robustness - : -7.395; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.861) U[1,2] (SBP <= 127.923)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
