G[0,0](Chloride >= 3.523 & HCO3 >= 1.418) [Discrimination Score: -0.110; Robustness + : -3.620; Robustness - : -3.523; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 6.324 | Hct <= 21.417) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 127.223 -> WBC >= 0.337) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 10.712 | Hct <= 13.963) -> WBC >= 0.051) & Platelets >= 6.090) [Discrimination Score: -1.800; Robustness + : -13.963; Robustness - : -13.963; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.517 & Potassium <= 4.212) & Magnesium >= 0.029) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.825 & Potassium < 1.625) & Magnesium < 0.295) & Phosphate < 3.753) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.039 & Magnesium > 0.077) -> Calcium < 4.073) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 9.715) U[0,2] (SBP <= 131.170)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 3.103 & Creatinine >= 0.039) [Discrimination Score: 5.000; Robustness + : -0.039; Robustness - : -0.039; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.841 & HCO3 >= 1.015) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.986 | Hct <= 26.548) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 87.826 -> WBC >= 0.158) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 9.505 | Hct <= 32.693) -> WBC >= 0.119) & Platelets >= 6.611) [Discrimination Score: 5.000; Robustness + : -32.693; Robustness - : -32.693; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.459 & Potassium <= 0.776) & Magnesium >= 0.037) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 8.211 & Potassium < 1.905) & Magnesium < 0.531) & Phosphate < 0.637) [Discrimination Score: -0.278; Robustness + : 0.379; Robustness - : 0.531; Percent Class + : 0.000; Percent Class - : 1.000]
