G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.043 | Hct <= 20.160) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 10.299 -> WBC >= 0.010) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.363 | Hct <= 20.377) -> WBC >= 0.044) & Platelets >= 2.857) [Discrimination Score: 20.377; Robustness + : 0.000; Robustness - : -20.377; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 6.149 & Potassium <= 2.366) & Magnesium >= 0.031) [Discrimination Score: 0.031; Robustness + : 0.000; Robustness - : -0.031; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.734 & Potassium < 1.249) & Magnesium < 0.455) & Phosphate < 2.585) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.219 & Magnesium > 0.088) -> Calcium < 4.359) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.401) U[1,1] (SBP <= 86.710)) [Discrimination Score: -86.710; Robustness + : 0.000; Robustness - : 86.710; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 18.196 & Creatinine >= 0.155) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.352 | Hct <= 15.757) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 17.931 -> WBC >= 0.039) [Discrimination Score: 17.931; Robustness + : 0.000; Robustness - : -17.931; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.995 | Hct <= 26.069) -> WBC >= 0.014) & Platelets >= 2.548) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.449 & Potassium <= 1.356) & Magnesium >= 0.038) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.737 & Potassium < 1.144) & Magnesium < 0.418) & Phosphate < 1.049) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.312 & Magnesium > 0.031) -> Calcium < 3.150) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 21.004) U[1,1] (SBP <= 86.555)) [Discrimination Score: -86.555; Robustness + : 0.000; Robustness - : 86.555; Percent Class + : 0.000; Percent Class - : 1.000]
