G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.309 | Hct <= 30.251) [Discrimination Score: -30.251; Robustness + : 0.000; Robustness - : 30.251; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 74.756 -> WBC >= 0.052) [Discrimination Score: 74.756; Robustness + : 0.000; Robustness - : -74.756; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.947 | Hct <= 28.274) -> WBC >= 0.024) & Platelets >= 22.519) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.826 & Potassium <= 1.945) & Magnesium >= 0.094) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 6.348 & Potassium < 3.270) & Magnesium < 2.432) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.000 & Magnesium > 0.572) -> Calcium < 6.918) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 46.262) U[1,1] (SBP <= 61.295)) [Discrimination Score: -61.295; Robustness + : 0.000; Robustness - : 61.295; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 15.644 & Creatinine >= 0.105) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.023 | Hct <= 11.621) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
