G[0,1](Chloride >= 21.614 & HCO3 >= 4.801) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 7.902 | Hct <= 29.433) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 121.763 -> WBC >= 0.914) [Discrimination Score: 121.763; Robustness + : 0.000; Robustness - : -121.763; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.677 | Hct <= 25.247) -> WBC >= 0.388) & Platelets >= 22.629) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 1.405 & Potassium <= 1.665) & Magnesium >= 0.047) [Discrimination Score: 0.047; Robustness + : 0.000; Robustness - : -0.047; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.897 & Potassium < 3.103) & Magnesium < 0.630) & Phosphate < 2.075) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.198 & Magnesium > 0.398) -> Calcium < 7.563) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 32.537) U[2,2] (SBP <= 138.201)) [Discrimination Score: -138.201; Robustness + : 0.000; Robustness - : 138.201; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 13.824 & Creatinine >= 0.049) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 19.838 & HCO3 >= 2.750) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 6.311 | Hct <= 17.293) [Discrimination Score: -17.293; Robustness + : 0.000; Robustness - : 17.293; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 98.775 -> WBC >= 0.556) [Discrimination Score: 98.775; Robustness + : 0.000; Robustness - : -98.775; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 9.918 | Hct <= 30.761) -> WBC >= 1.718) & Platelets >= 24.458) [Discrimination Score: 30.761; Robustness + : 0.000; Robustness - : -30.761; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.054 & Potassium <= 1.829) & Magnesium >= 0.062) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 1.580 & Potassium < 1.216) & Magnesium < 1.211) & Phosphate < 1.388) [Discrimination Score: -1.211; Robustness + : 0.000; Robustness - : 1.211; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.167 & Magnesium > 0.442) -> Calcium < 6.715) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 1.841) U[0,2] (SBP <= 138.388)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 5.760 & Creatinine >= 0.010) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 21.419 & HCO3 >= 3.996) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 4.255 | Hct <= 16.390) [Discrimination Score: -16.390; Robustness + : 0.000; Robustness - : 16.390; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 109.097 -> WBC >= 1.007) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.258 | Hct <= 11.317) -> WBC >= 0.114) & Platelets >= 16.379) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.044 & Potassium <= 1.993) & Magnesium >= 0.076) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 1.321 & Potassium < 3.843) & Magnesium < 1.684) & Phosphate < 2.131) [Discrimination Score: -1.321; Robustness + : 0.000; Robustness - : 1.321; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.296 & Magnesium > 0.353) -> Calcium < 6.630) [Discrimination Score: 6.630; Robustness + : 0.000; Robustness - : -6.630; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 40.328) U[0,2] (SBP <= 136.165)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 15.030 & Creatinine >= 0.072) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 17.845 & HCO3 >= 0.670) [Discrimination Score: 17.845; Robustness + : 0.000; Robustness - : -17.845; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.675 | Hct <= 32.150) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 186.753 -> WBC >= 1.013) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 8.400 | Hct <= 29.940) -> WBC >= 0.166) & Platelets >= 7.926) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.181 & Potassium <= 2.942) & Magnesium >= 0.321) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.264 & Potassium < 2.484) & Magnesium < 1.976) & Phosphate < 0.605) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.102 & Magnesium > 0.373) -> Calcium < 8.275) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 62.374) U[1,1] (SBP <= 137.730)) [Discrimination Score: -137.730; Robustness + : 0.000; Robustness - : 137.730; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 12.079 & Creatinine >= 0.046) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 2.765 & HCO3 >= 2.245) [Discrimination Score: 4.894; Robustness + : 0.000; Robustness - : -3.135; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 10.947 | Hct <= 14.703) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 228.689 -> WBC >= 1.694) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 11.748 | Hct <= 20.534) -> WBC >= 0.355) & Platelets >= 22.081) [Discrimination Score: 22.081; Robustness + : 0.000; Robustness - : -22.081; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 8.296 & Potassium <= 2.075) & Magnesium >= 0.368) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.621 & Potassium < 2.866) & Magnesium < 1.860) & Phosphate < 0.681) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.203 & Magnesium > 0.299) -> Calcium < 3.383) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
