G[1,1](Chloride >= 3.223 & HCO3 >= 1.357) [Discrimination Score: -2.000; Robustness + : -3.223; Robustness - : -3.223; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.461 | Hct <= 18.485) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 39.861 -> WBC >= 0.331) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.483 | Hct <= 9.432) -> WBC >= 0.837) & Platelets >= 0.861) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.146 & Potassium <= 3.058) & Magnesium >= 0.013) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.087 & Potassium < 2.027) & Magnesium < 1.018) & Phosphate < 0.219) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.078 & Magnesium > 0.100) -> Calcium < 6.213) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 19.035) U[0,0] (SBP <= 128.381)) [Discrimination Score: -0.413; Robustness + : 122.313; Robustness - : 130.231; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 24.625 & Creatinine >= 0.035) [Discrimination Score: 0.000; Robustness + : -0.035; Robustness - : -0.035; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.509 & HCO3 >= 0.846) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.156 | Hct <= 28.335) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 77.391 -> WBC >= 0.426) [Discrimination Score: 0.000; Robustness + : -77.391; Robustness - : -77.391; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.868 | Hct <= 17.569) -> WBC >= 0.914) & Platelets >= 7.796) [Discrimination Score: 0.000; Robustness + : -17.569; Robustness - : -17.569; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 0.922 & Potassium <= 4.186) & Magnesium >= 0.075) [Discrimination Score: 0.535; Robustness + : 0.146; Robustness - : -0.075; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.019 & Potassium < 4.581) & Magnesium < 1.752) & Phosphate < 1.477) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.004 & Magnesium > 0.002) -> Calcium < 4.645) [Discrimination Score: 2.000; Robustness + : -4.645; Robustness - : -4.645; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 1.325) U[0,2] (SBP <= 131.765)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 25.510 & Creatinine >= 0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 1.000 & HCO3 >= 0.486) [Discrimination Score: 0.000; Robustness + : -1.000; Robustness - : -1.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.972 | Hct <= 22.937) [Discrimination Score: 0.000; Robustness + : 22.937; Robustness - : 22.937; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 134.401 -> WBC >= 0.829) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.975 | Hct <= 10.694) -> WBC >= 0.512) & Platelets >= 7.920) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 0.700 & Potassium <= 4.040) & Magnesium >= 0.112) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 9.702 & Potassium < 4.166) & Magnesium < 1.293) & Phosphate < 1.342) [Discrimination Score: 0.000; Robustness + : 1.293; Robustness - : 1.293; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.037 & Magnesium > 0.116) -> Calcium < 7.040) [Discrimination Score: -1.000; Robustness + : -7.040; Robustness - : -7.040; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 55.921) U[0,2] (SBP <= 164.631)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 24.754 & Creatinine >= 0.067) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 1.205 & HCO3 >= 0.366) [Discrimination Score: -0.000; Robustness + : -1.205; Robustness - : -1.205; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.651 | Hct <= 15.443) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 104.363 -> WBC >= 0.449) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
