G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.745 | Hct <= 24.223) [Discrimination Score: -3027.391; Robustness + : 0.000; Robustness - : 24.219; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 91.096 -> WBC >= 0.697) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 10.594 | Hct <= 34.770) -> WBC >= 0.363) & Platelets >= 17.191) [Discrimination Score: 34.770; Robustness + : 0.000; Robustness - : -34.770; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.560 & Potassium <= 1.802) & Magnesium >= 0.034) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.303 & Potassium < 1.793) & Magnesium < 1.505) & Phosphate < 0.835) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.163 & Magnesium > 0.156) -> Calcium < 6.803) [Discrimination Score: 1.944; Robustness + : 0.000; Robustness - : -5.412; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 52.271) U[0,2] (SBP <= 152.488)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 2.342 & Creatinine >= 0.035) [Discrimination Score: 0.505; Robustness + : 0.000; Robustness - : -3.359; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.239 | Hct <= 25.885) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 59.831 -> WBC >= 0.112) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 11.596 | Hct <= 9.998) -> WBC >= 0.412) & Platelets >= 8.242) [Discrimination Score: 17.419; Robustness + : 0.000; Robustness - : -11.272; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.737 & Potassium <= 0.653) & Magnesium >= 0.175) [Discrimination Score: 0.175; Robustness + : 0.000; Robustness - : -0.175; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 8.620 & Potassium < 2.784) & Magnesium < 1.906) & Phosphate < 1.286) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.035 & Magnesium > 0.087) -> Calcium < 4.463) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 105.021) U[0,2] (SBP <= 173.318)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 8.345 & Creatinine >= 0.002) [Discrimination Score: 8751002697468307.000; Robustness + : 0.000; Robustness - : -0.002; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.349 | Hct <= 19.337) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
