G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 1.977 | Hct <= 24.328) [Discrimination Score: -24.328; Robustness + : 0.000; Robustness - : 24.328; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 105.400 -> WBC >= 1.488) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.558 | Hct <= 22.991) -> WBC >= 2.091) & Platelets >= 41.014) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 6.543 & Potassium <= 2.416) & Magnesium >= 0.035) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.065 & Potassium < 1.004) & Magnesium < 0.320) & Phosphate < 5.913) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.232 & Magnesium > 0.079) -> Calcium < 2.957) [Discrimination Score: 2.957; Robustness + : 0.000; Robustness - : -2.957; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 70.243) U[2,2] (SBP <= 139.369)) [Discrimination Score: -139.369; Robustness + : 0.000; Robustness - : 139.369; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 25.776 & Creatinine >= 0.301) [Discrimination Score: 0.301; Robustness + : 0.000; Robustness - : -0.301; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 3.875 | Hct <= 13.258) [Discrimination Score: -13.258; Robustness + : 0.000; Robustness - : 13.258; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 278.022 -> WBC >= 0.928) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.454 | Hct <= 11.835) -> WBC >= 0.097) & Platelets >= 5.858) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.836 & Potassium <= 2.793) & Magnesium >= 0.127) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
