G[1,2](Chloride >= 11.215 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.423 | Hct <= 29.660) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 193.176 -> WBC >= 0.189) [Discrimination Score: 193.176; Robustness + : 0.000; Robustness - : -193.176; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.495 | Hct <= 30.918) -> WBC >= 0.709) & Platelets >= 28.073) [Discrimination Score: 30.918; Robustness + : 0.000; Robustness - : -30.918; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.723 & Potassium <= 3.521) & Magnesium >= 0.141) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 5.426 & Potassium < 1.868) & Magnesium < 0.315) & Phosphate < 3.074) [Discrimination Score: -0.315; Robustness + : 0.000; Robustness - : 0.315; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.222 & Magnesium > 0.040) -> Calcium < 1.570) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 21.241) U[1,2] (SBP <= 130.803)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 22.178 & Creatinine >= 0.024) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 4.488 & HCO3 >= 0.000) [Discrimination Score: 4.488; Robustness + : 0.000; Robustness - : -4.488; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.570 | Hct <= 18.342) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 143.375 -> WBC >= 0.033) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
