G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 7.738 | Hct <= 35.006) [Discrimination Score: -5.000; Robustness + : 35.006; Robustness - : 35.006; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 24.384 -> WBC >= 0.629) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 1.059 | Hct <= 9.323) -> WBC >= 0.544) & Platelets >= 1.857) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.112 & Potassium <= 4.221) & Magnesium >= 0.088) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.571 & Potassium < 4.454) & Magnesium < 2.962) & Phosphate < 0.607) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.004 & Magnesium > 0.114) -> Calcium < 1.977) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.434) U[0,1] (SBP <= 158.815)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 18.671 & Creatinine >= 0.022) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 1.231 | Hct <= 18.978) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 13.078 -> WBC >= 0.275) [Discrimination Score: -2.667; Robustness + : -13.078; Robustness - : -13.078; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 5.168 | Hct <= 17.500) -> WBC >= 0.666) & Platelets >= 1.444) [Discrimination Score: 0.000; Robustness + : -17.500; Robustness - : -17.500; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 9.968 & Potassium <= 2.566) & Magnesium >= 0.113) [Discrimination Score: 0.075; Robustness + : 0.505; Robustness - : 0.355; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 9.274 & Potassium < 2.497) & Magnesium < 2.914) & Phosphate < 0.412) [Discrimination Score: -0.468; Robustness + : 0.008; Robustness - : 0.412; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.001 & Magnesium > 0.161) -> Calcium < 8.508) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 34.048) U[0,1] (SBP <= 151.996)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 20.386 & Creatinine >= 0.052) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 7.344 | Hct <= 33.803) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 72.410 -> WBC >= 0.455) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.185 | Hct <= 25.526) -> WBC >= 0.323) & Platelets >= 1.511) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.288 & Potassium <= 2.297) & Magnesium >= 0.160) [Discrimination Score: 0.057; Robustness + : 0.419; Robustness - : 0.308; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.813 & Potassium < 1.397) & Magnesium < 1.836) & Phosphate < 0.494) [Discrimination Score: -0.266; Robustness + : -0.102; Robustness - : 0.295; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.004 & Magnesium > 0.093) -> Calcium < 6.175) [Discrimination Score: -6.000; Robustness + : -6.175; Robustness - : -6.175; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.592) U[0,0] (SBP <= 166.395)) [Discrimination Score: -0.552; Robustness + : 144.948; Robustness - : 160.797; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 16.689 & Creatinine >= 0.024) [Discrimination Score: -5.000; Robustness + : -0.024; Robustness - : -0.024; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.354 | Hct <= 12.561) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 8.941 -> WBC >= 0.335) [Discrimination Score: 1.000; Robustness + : -8.941; Robustness - : -8.941; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 6.426 | Hct <= 7.009) -> WBC >= 0.228) & Platelets >= 1.146) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.669 & Potassium <= 1.093) & Magnesium >= 0.180) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 10.376 & Potassium < 2.632) & Magnesium < 2.604) & Phosphate < 0.429) [Discrimination Score: -0.431; Robustness + : -0.025; Robustness - : 0.396; Percent Class + : 0.000; Percent Class - : 1.000]
