G[1,1](Chloride >= 1.846 & HCO3 >= 1.242) [Discrimination Score: -2.400; Robustness + : -1.846; Robustness - : -1.846; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 1.255 | Hct <= 7.567) [Discrimination Score: -0.000; Robustness + : 7.567; Robustness - : 7.567; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 25.876 -> WBC >= 0.240) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 8.079 | Hct <= 24.335) -> WBC >= 0.385) & Platelets >= 7.047) [Discrimination Score: -0.100; Robustness + : -24.437; Robustness - : -24.335; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.043 & Potassium <= 2.211) & Magnesium >= 0.098) [Discrimination Score: -4.500; Robustness + : -0.098; Robustness - : -0.098; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.340 & Potassium < 2.455) & Magnesium < 2.402) & Phosphate < 3.375) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.041 & Magnesium > 0.039) -> Calcium < 8.320) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.788) U[1,2] (SBP <= 108.690)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 20.663 & Creatinine >= 0.033) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.939 & HCO3 >= 0.607) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.305 | Hct <= 3.302) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 210.746 -> WBC >= 0.176) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.289 | Hct <= 35.035) -> WBC >= 0.653) & Platelets >= 5.636) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.297 & Potassium <= 0.532) & Magnesium >= 0.076) [Discrimination Score: -15.000; Robustness + : -0.076; Robustness - : -0.076; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 1.997 & Potassium < 0.928) & Magnesium < 1.395) & Phosphate < 0.921) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.043 & Magnesium > 0.015) -> Calcium < 7.969) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 54.726) U[2,2] (SBP <= 152.659)) [Discrimination Score: 5.000; Robustness + : 152.659; Robustness - : 152.659; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 14.259 & Creatinine >= 0.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.595 & HCO3 >= 0.928) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 6.350 | Hct <= 25.574) [Discrimination Score: -4.500; Robustness + : 25.574; Robustness - : 25.574; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 179.951 -> WBC >= 0.471) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.343 | Hct <= 11.691) -> WBC >= 0.343) & Platelets >= 8.371) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
