G[0,0](Chloride >= 1.345 & HCO3 >= 1.062) [Discrimination Score: -0.384; Robustness + : -1.684; Robustness - : -1.345; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.422 | Hct <= 11.330) [Discrimination Score: 6.000; Robustness + : 11.330; Robustness - : 11.330; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 19.555 -> WBC >= 0.815) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 8.949 | Hct <= 41.454) -> WBC >= 0.582) & Platelets >= 0.231) [Discrimination Score: 0.000; Robustness + : -41.454; Robustness - : -41.454; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.186 & Potassium <= 2.957) & Magnesium >= 0.079) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.525 & Potassium < 0.771) & Magnesium < 2.356) & Phosphate < 4.484) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.038 & Magnesium > 0.070) -> Calcium < 0.504) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 15.511) U[2,2] (SBP <= 114.380)) [Discrimination Score: 0.000; Robustness + : 114.380; Robustness - : 114.380; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 43.338 & Creatinine >= 0.080) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 2.424 & HCO3 >= 0.997) [Discrimination Score: 3.000; Robustness + : -2.424; Robustness - : -2.424; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 5.805 | Hct <= 23.290) [Discrimination Score: 3.500; Robustness + : 23.290; Robustness - : 23.290; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 95.066 -> WBC >= 0.307) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
