G[0,0](Chloride >= 1.405 & HCO3 >= 0.690) [Discrimination Score: -0.174; Robustness + : -2.142; Robustness - : -1.726; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.545 | Hct <= 18.470) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 36.861 -> WBC >= 0.683) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 10.710 | Hct <= 26.397) -> WBC >= 1.159) & Platelets >= 12.498) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.055 & Potassium <= 4.099) & Magnesium >= 0.193) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.411 & Potassium < 2.873) & Magnesium < 1.722) & Phosphate < 5.041) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.187 & Magnesium > 0.082) -> Calcium < 2.844) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 27.977) U[0,2] (SBP <= 103.777)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 19.368 & Creatinine >= 0.045) [Discrimination Score: 2.333; Robustness + : -0.045; Robustness - : -0.045; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.309 & HCO3 >= 0.914) [Discrimination Score: -6.000; Robustness + : -0.914; Robustness - : -0.914; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.165 | Hct <= 11.111) [Discrimination Score: 0.000; Robustness + : 11.111; Robustness - : 11.111; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 162.510 -> WBC >= 0.741) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.036 | Hct <= 13.125) -> WBC >= 1.136) & Platelets >= 11.119) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 7.385 & Potassium <= 4.788) & Magnesium >= 0.283) [Discrimination Score: -0.131; Robustness + : -3.721; Robustness - : -0.283; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.228 & Potassium < 2.874) & Magnesium < 2.809) & Phosphate < 8.677) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.207 & Magnesium > 0.299) -> Calcium < 5.776) [Discrimination Score: 0.142; Robustness + : -5.694; Robustness - : -5.776; Percent Class + : 0.000; Percent Class - : 1.000]
