G[0,0](Chloride >= 2.692 & HCO3 >= 0.000) [Discrimination Score: -0.500; Robustness + : -2.692; Robustness - : -2.486; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.591 | Hct <= 8.252) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 84.462 -> WBC >= 0.233) [Discrimination Score: 0.000; Robustness + : -84.462; Robustness - : -84.462; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.988 | Hct <= 22.824) -> WBC >= 0.189) & Platelets >= 3.499) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.785 & Potassium <= 4.257) & Magnesium >= 0.026) [Discrimination Score: -0.500; Robustness + : -0.026; Robustness - : 0.232; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.501 & Potassium < 3.614) & Magnesium < 1.749) & Phosphate < 1.492) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.002 & Magnesium > 0.021) -> Calcium < 7.370) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 62.334) U[0,1] (SBP <= 124.617)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 5.489 & Creatinine >= 0.031) [Discrimination Score: 0.000; Robustness + : -0.031; Robustness - : -0.031; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.310 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.660 | Hct <= 11.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 59.213 -> WBC >= 0.212) [Discrimination Score: 1.000; Robustness + : -59.213; Robustness - : -59.213; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 1.052 | Hct <= 24.458) -> WBC >= 0.138) & Platelets >= 1.995) [Discrimination Score: 0.000; Robustness + : -24.458; Robustness - : -24.458; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.318 & Potassium <= 1.607) & Magnesium >= 0.117) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.711 & Potassium < 2.402) & Magnesium < 1.832) & Phosphate < 0.484) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.078 & Magnesium > 0.080) -> Calcium < 1.240) [Discrimination Score: 0.000; Robustness + : -1.240; Robustness - : -1.240; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 53.676) U[1,2] (SBP <= 115.234)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 10.623 & Creatinine >= 0.036) [Discrimination Score: 0.000; Robustness + : -0.036; Robustness - : -0.036; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 11.549 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : -11.549; Robustness - : -11.549; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 0.962 | Hct <= 1.635) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 79.451 -> WBC >= 0.493) [Discrimination Score: 0.000; Robustness + : -79.451; Robustness - : -79.451; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 8.531 | Hct <= 21.272) -> WBC >= 0.336) & Platelets >= 1.412) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.296 & Potassium <= 3.681) & Magnesium >= 0.107) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.332 & Potassium < 1.341) & Magnesium < 1.017) & Phosphate < 1.515) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.048 & Magnesium > 0.083) -> Calcium < 2.186) [Discrimination Score: 0.000; Robustness + : -2.186; Robustness - : -2.186; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 4.331) U[2,2] (SBP <= 128.937)) [Discrimination Score: 0.000; Robustness + : 128.937; Robustness - : 128.937; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 11.256 & Creatinine >= 0.017) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 3.121 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.357 | Hct <= 19.524) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 98.087 -> WBC >= 0.033) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.706 | Hct <= 11.528) -> WBC >= 0.242) & Platelets >= 4.624) [Discrimination Score: 0.000; Robustness + : -11.528; Robustness - : -11.528; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 2.767 & Potassium <= 2.968) & Magnesium >= 0.021) [Discrimination Score: -0.500; Robustness + : -0.021; Robustness - : 0.237; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.551 & Potassium < 4.284) & Magnesium < 1.543) & Phosphate < 0.171) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.051 & Magnesium > 0.006) -> Calcium < 4.220) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 51.885) U[1,2] (SBP <= 147.509)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 8.522 & Creatinine >= 0.025) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 1.844 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.537 | Hct <= 20.578) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
