G[1,1](Chloride >= 1.632 & HCO3 >= 0.371) [Discrimination Score: -1.000; Robustness + : -1.632; Robustness - : -1.632; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 8.827 | Hct <= 11.318) [Discrimination Score: 0.402; Robustness + : 11.141; Robustness - : 10.478; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 267.932 -> WBC >= 0.245) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.765 | Hct <= 32.744) -> WBC >= 0.694) & Platelets >= 1.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 0.367 & Potassium <= 2.739) & Magnesium >= 0.032) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 6.251 & Potassium < 4.193) & Magnesium < 0.652) & Phosphate < 0.367) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.067 & Magnesium > 0.049) -> Calcium < 8.681) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.840) U[0,0] (SBP <= 139.329)) [Discrimination Score: 0.332; Robustness + : 136.593; Robustness - : 124.895; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 16.548 & Creatinine >= 0.001) [Discrimination Score: -1.000; Robustness + : -0.001; Robustness - : -0.001; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.176 & HCO3 >= 0.244) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.406 | Hct <= 30.693) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 31.832 -> WBC >= 0.454) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 5.364 | Hct <= 20.935) -> WBC >= 0.384) & Platelets >= 13.881) [Discrimination Score: -1.000; Robustness + : -20.935; Robustness - : -20.935; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 8.276 & Potassium <= 2.286) & Magnesium >= 0.054) [Discrimination Score: -0.289; Robustness + : -7.490; Robustness - : -0.054; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.600 & Potassium < 3.116) & Magnesium < 0.879) & Phosphate < 2.154) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.021 & Magnesium > 0.014) -> Calcium < 3.881) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 32.486) U[0,1] (SBP <= 173.205)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 16.345 & Creatinine >= 0.007) [Discrimination Score: -0.667; Robustness + : -0.007; Robustness - : -0.007; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 1.894 & HCO3 >= 0.110) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 10.853 | Hct <= 6.964) [Discrimination Score: -1.000; Robustness + : 10.853; Robustness - : 10.853; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 216.329 -> WBC >= 0.358) [Discrimination Score: -0.333; Robustness + : -216.329; Robustness - : -216.329; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.013 | Hct <= 26.739) -> WBC >= 0.602) & Platelets >= 14.089) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.522 & Potassium <= 3.561) & Magnesium >= 0.028) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.066 & Potassium < 0.990) & Magnesium < 0.568) & Phosphate < 3.115) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.066 & Magnesium > 0.007) -> Calcium < 2.451) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 61.190) U[0,1] (SBP <= 132.240)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 20.810 & Creatinine >= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.358 & HCO3 >= 0.320) [Discrimination Score: 0.000; Robustness + : -0.358; Robustness - : -0.358; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.552 | Hct <= 30.994) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 231.505 -> WBC >= 0.409) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.263 | Hct <= 8.809) -> WBC >= 0.330) & Platelets >= 2.707) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.189 & Potassium <= 0.807) & Magnesium >= 0.032) [Discrimination Score: -1.000; Robustness + : -0.032; Robustness - : -0.032; Percent Class + : 0.000; Percent Class - : 1.000]
