G[0,1](Chloride >= 5.260 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.591 | Hct <= 10.635) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 145.303 -> WBC >= 1.564) [Discrimination Score: 145.303; Robustness + : 0.000; Robustness - : -145.303; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 10.000 | Hct <= 15.993) -> WBC >= 0.827) & Platelets >= 19.983) [Discrimination Score: 19.983; Robustness + : 0.000; Robustness - : -19.983; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.963 & Potassium <= 4.979) & Magnesium >= 0.148) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 7.205 & Potassium < 2.860) & Magnesium < 0.807) & Phosphate < 5.296) [Discrimination Score: -0.807; Robustness + : 0.000; Robustness - : 0.807; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.155 & Magnesium > 0.037) -> Calcium < 6.152) [Discrimination Score: 6.152; Robustness + : 0.000; Robustness - : -6.152; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 11.217) U[1,2] (SBP <= 148.626)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 14.651 & Creatinine >= 0.039) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.964 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.993 | Hct <= 14.137) [Discrimination Score: -14.137; Robustness + : 0.000; Robustness - : 14.137; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 303.865 -> WBC >= 0.187) [Discrimination Score: 303.865; Robustness + : 0.000; Robustness - : -303.865; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.874 | Hct <= 13.268) -> WBC >= 0.629) & Platelets >= 14.165) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.802 & Potassium <= 5.310) & Magnesium >= 0.168) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.936 & Potassium < 4.162) & Magnesium < 0.447) & Phosphate < 3.145) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
