G[2,2](Chloride >= 4.655 & HCO3 >= 0.703) [Discrimination Score: -3.000; Robustness + : -4.655; Robustness - : -4.655; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.414 | Hct <= 10.963) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 63.896 -> WBC >= 0.410) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 6.824 | Hct <= 10.082) -> WBC >= 0.823) & Platelets >= 0.932) [Discrimination Score: -0.204; Robustness + : -10.758; Robustness - : -10.082; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.440 & Potassium <= 3.515) & Magnesium >= 0.088) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 6.923 & Potassium < 3.836) & Magnesium < 0.336) & Phosphate < 3.592) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.060 & Magnesium > 0.085) -> Calcium < 4.940) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 52.297) U[2,2] (SBP <= 197.109)) [Discrimination Score: 1.000; Robustness + : 197.109; Robustness - : 197.109; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 9.532 & Creatinine >= 0.044) [Discrimination Score: 0.000; Robustness + : -0.044; Robustness - : -0.044; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 10.371 & HCO3 >= 0.617) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.569 | Hct <= 14.795) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 31.450 -> WBC >= 0.388) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 4.910 | Hct <= 11.183) -> WBC >= 0.706) & Platelets >= 2.225) [Discrimination Score: -0.000; Robustness + : -11.183; Robustness - : -11.183; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 4.073 & Potassium <= 4.013) & Magnesium >= 0.080) [Discrimination Score: -0.287; Robustness + : -5.448; Robustness - : -0.080; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.771 & Potassium < 0.575) & Magnesium < 0.765) & Phosphate < 3.395) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.014 & Magnesium > 0.055) -> Calcium < 7.475) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 36.598) U[1,2] (SBP <= 172.313)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 8.712 & Creatinine >= 0.010) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.676 & HCO3 >= 0.010) [Discrimination Score: 3.000; Robustness + : -0.676; Robustness - : -0.676; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.572 | Hct <= 34.520) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 73.057 -> WBC >= 0.854) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.030 | Hct <= 29.622) -> WBC >= 0.321) & Platelets >= 0.293) [Discrimination Score: 3.000; Robustness + : -29.622; Robustness - : -29.622; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.941 & Potassium <= 1.857) & Magnesium >= 0.171) [Discrimination Score: -0.290; Robustness + : -5.609; Robustness - : -0.171; Percent Class + : 0.000; Percent Class - : 1.000]
