G[0,0](Chloride >= 4.778 & HCO3 >= 1.060) [Discrimination Score: -0.421; Robustness + : -7.189; Robustness - : -5.235; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 8.296 | Hct <= 33.097) [Discrimination Score: 0.000; Robustness + : 33.097; Robustness - : 33.097; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 192.518 -> WBC >= 0.156) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 4.073 | Hct <= 9.084) -> WBC >= 2.355) & Platelets >= 14.474) [Discrimination Score: -1.000; Robustness + : -14.474; Robustness - : -14.474; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 1.758 & Potassium <= 2.491) & Magnesium >= 0.098) [Discrimination Score: 0.000; Robustness + : -0.098; Robustness - : -0.098; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.709 & Potassium < 4.369) & Magnesium < 1.969) & Phosphate < 1.373) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.037 & Magnesium > 0.188) -> Calcium < 2.034) [Discrimination Score: 0.000; Robustness + : -2.034; Robustness - : -2.034; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 26.059) U[0,0] (SBP <= 112.203)) [Discrimination Score: -0.514; Robustness + : 82.129; Robustness - : 92.941; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 2.273 & Creatinine >= 0.009) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 9.994 & HCO3 >= 1.016) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.433 | Hct <= 27.541) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 87.485 -> WBC >= 2.233) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 5.997 | Hct <= 19.191) -> WBC >= 1.273) & Platelets >= 1.063) [Discrimination Score: -0.204; Robustness + : -19.596; Robustness - : -19.191; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.900 & Potassium <= 3.321) & Magnesium >= 0.211) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.214 & Potassium < 1.578) & Magnesium < 1.804) & Phosphate < 1.441) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.102 & Magnesium > 0.068) -> Calcium < 5.586) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 46.799) U[0,1] (SBP <= 127.604)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 1.394 & Creatinine >= 0.001) [Discrimination Score: 3.000; Robustness + : -0.001; Robustness - : -0.001; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 10.824 & HCO3 >= 0.577) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.590 | Hct <= 25.249) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 265.521 -> WBC >= 2.621) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
