G[0,1](Chloride >= 13.628 & HCO3 >= 2.854) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.380 | Hct <= 32.664) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 244.686 -> WBC >= 2.223) [Discrimination Score: 244.686; Robustness + : 0.000; Robustness - : -244.686; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.814 | Hct <= 37.037) -> WBC >= 2.798) & Platelets >= 2.696) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.304 & Potassium <= 1.494) & Magnesium >= 0.095) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.463 & Potassium < 3.318) & Magnesium < 1.670) & Phosphate < 1.186) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.219 & Magnesium > 0.262) -> Calcium < 2.020) [Discrimination Score: 2.020; Robustness + : 0.000; Robustness - : -2.020; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 10.989) U[2,2] (SBP <= 106.350)) [Discrimination Score: -106.350; Robustness + : 0.000; Robustness - : 106.350; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 4.226 & Creatinine >= 0.095) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 7.780 & HCO3 >= 1.513) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.163 | Hct <= 20.769) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 103.507 -> WBC >= 2.251) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 12.673 | Hct <= 15.817) -> WBC >= 0.344) & Platelets >= 38.873) [Discrimination Score: 38.873; Robustness + : 0.000; Robustness - : -38.873; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.180 & Potassium <= 2.131) & Magnesium >= 0.295) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.659 & Potassium < 1.611) & Magnesium < 1.852) & Phosphate < 1.929) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.263 & Magnesium > 0.227) -> Calcium < 7.206) [Discrimination Score: 7.206; Robustness + : 0.000; Robustness - : -7.206; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 54.004) U[1,2] (SBP <= 101.639)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 1.764 & Creatinine >= 0.012) [Discrimination Score: 0.577; Robustness + : 0.000; Robustness - : -114.568; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 16.834 & HCO3 >= 0.105) [Discrimination Score: 16.834; Robustness + : 0.000; Robustness - : -16.834; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.037 | Hct <= 27.616) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 143.998 -> WBC >= 3.432) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 11.997 | Hct <= 27.265) -> WBC >= 0.734) & Platelets >= 17.684) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 7.651 & Potassium <= 2.188) & Magnesium >= 0.076) [Discrimination Score: 0.076; Robustness + : 0.000; Robustness - : -0.076; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 7.290 & Potassium < 1.796) & Magnesium < 1.251) & Phosphate < 1.439) [Discrimination Score: 0.544; Robustness + : 0.000; Robustness - : -20.489; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.233 & Magnesium > 0.083) -> Calcium < 3.349) [Discrimination Score: 1.676; Robustness + : 0.000; Robustness - : -2.491; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.497) U[1,1] (SBP <= 110.609)) [Discrimination Score: -110.609; Robustness + : 0.000; Robustness - : 110.609; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.157 & Creatinine >= 0.015) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 22.770 & HCO3 >= 1.072) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 6.151 | Hct <= 37.143) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
