G[2,2](Chloride >= 4.747 & HCO3 >= 0.000) [Discrimination Score: 3.000; Robustness + : -4.747; Robustness - : -4.747; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 0.506 | Hct <= 1.631) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 37.422 -> WBC >= 0.575) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 1.987 | Hct <= 10.702) -> WBC >= 0.699) & Platelets >= 4.356) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.011 & Potassium <= 0.757) & Magnesium >= 0.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 4.741 & Potassium < 2.636) & Magnesium < 0.370) & Phosphate < 0.388) [Discrimination Score: -6.000; Robustness + : 0.370; Robustness - : 0.370; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.132 & Magnesium > 0.041) -> Calcium < 4.443) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 42.102) U[1,2] (SBP <= 122.043)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 2.998 & Creatinine >= 0.019) [Discrimination Score: 3.000; Robustness + : -0.019; Robustness - : -0.019; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 3.154 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 8.459 | Hct <= 27.003) [Discrimination Score: 5.000; Robustness + : 27.003; Robustness - : 27.003; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 8.204 -> WBC >= 0.049) [Discrimination Score: -2.000; Robustness + : -8.204; Robustness - : -8.204; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 7.374 | Hct <= 24.580) -> WBC >= 0.323) & Platelets >= 5.043) [Discrimination Score: -1.000; Robustness + : -24.580; Robustness - : -24.580; Percent Class + : 1.000; Percent Class - : 0.000]
