G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.521 | Hct <= 6.785) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 132.114 -> WBC >= 0.752) [Discrimination Score: 132.114; Robustness + : 0.000; Robustness - : -132.114; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 1.842 | Hct <= 17.438) -> WBC >= 1.009) & Platelets >= 4.603) [Discrimination Score: 17.438; Robustness + : 0.000; Robustness - : -17.438; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.295 & Potassium <= 2.968) & Magnesium >= 0.205) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.605 & Potassium < 1.290) & Magnesium < 2.570) & Phosphate < 2.170) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.074 & Magnesium > 0.222) -> Calcium < 3.262) [Discrimination Score: 3.262; Robustness + : 0.000; Robustness - : -3.262; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 3.817) U[0,0] (SBP <= 116.647)) [Discrimination Score: -13.943; Robustness + : 0.000; Robustness - : 122.040; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 10.188 & Creatinine >= 0.049) [Discrimination Score: 0.049; Robustness + : 0.000; Robustness - : -0.049; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.149 | Hct <= 9.337) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 238.072 -> WBC >= 0.391) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.432 | Hct <= 21.173) -> WBC >= 0.469) & Platelets >= 31.036) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.298 & Potassium <= 1.418) & Magnesium >= 0.081) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.826 & Potassium < 3.136) & Magnesium < 0.675) & Phosphate < 0.451) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.016 & Magnesium > 0.122) -> Calcium < 1.488) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 7.397) U[0,0] (SBP <= 77.000)) [Discrimination Score: -5.315; Robustness + : 0.000; Robustness - : 108.077; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 5.332 & Creatinine >= 0.047) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
