G[1,2](Chloride >= 3.564 & HCO3 >= 1.505) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 7.228 | Hct <= 12.466) [Discrimination Score: -12.466; Robustness + : 0.000; Robustness - : 12.466; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 225.010 -> WBC >= 0.655) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 1.966 | Hct <= 7.770) -> WBC >= 0.865) & Platelets >= 9.944) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 5.253 & Potassium <= 0.608) & Magnesium >= 0.186) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 5.048 & Potassium < 0.666) & Magnesium < 0.429) & Phosphate < 1.166) [Discrimination Score: 0.254; Robustness + : 0.000; Robustness - : -0.444; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.107 & Magnesium > 0.190) -> Calcium < 7.450) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.843) U[1,1] (SBP <= 136.914)) [Discrimination Score: -136.914; Robustness + : 0.000; Robustness - : 136.914; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 12.349 & Creatinine >= 0.028) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 2.376 & HCO3 >= 2.010) [Discrimination Score: 4.137; Robustness + : 0.000; Robustness - : -2.703; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.543 | Hct <= 19.640) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 86.531 -> WBC >= 0.899) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 3.994 | Hct <= 23.275) -> WBC >= 0.123) & Platelets >= 17.417) [Discrimination Score: 23.275; Robustness + : 0.000; Robustness - : -23.275; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.075 & Potassium <= 0.481) & Magnesium >= 0.209) [Discrimination Score: 7527629420864978.000; Robustness + : 0.000; Robustness - : -0.209; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.943 & Potassium < 3.303) & Magnesium < 1.166) & Phosphate < 2.059) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
