G[0,0](Chloride >= 9.155 & HCO3 >= 6.354) [Discrimination Score: -0.233; Robustness + : -9.293; Robustness - : -8.594; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 7.928 | Hct <= 25.553) [Discrimination Score: 4.000; Robustness + : 25.553; Robustness - : 25.553; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 76.404 -> WBC >= 1.984) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.232 | Hct <= 22.811) -> WBC >= 0.207) & Platelets >= 10.366) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.634 & Potassium <= 2.324) & Magnesium >= 0.083) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 9.266 & Potassium < 3.307) & Magnesium < 2.115) & Phosphate < 1.519) [Discrimination Score: 0.115; Robustness + : -8.742; Robustness - : -15.331; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.307 & Magnesium > 0.399) -> Calcium < 5.940) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 23.505) U[0,1] (SBP <= 98.558)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 17.534 & Creatinine >= 0.285) [Discrimination Score: 0.000; Robustness + : -0.285; Robustness - : -0.285; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.101 & HCO3 >= 1.138) [Discrimination Score: 0.000; Robustness + : -1.138; Robustness - : -1.138; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.254 | Hct <= 18.390) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
