G[0,1](Chloride >= 9.783 & HCO3 >= 2.831) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.252 | Hct <= 29.687) [Discrimination Score: -0.000; Robustness + : 29.687; Robustness - : 29.687; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 33.261 -> WBC >= 0.204) [Discrimination Score: -0.378; Robustness + : -33.478; Robustness - : -33.261; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 8.464 | Hct <= 28.432) -> WBC >= 1.106) & Platelets >= 10.019) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 5.681 & Potassium <= 4.204) & Magnesium >= 0.382) [Discrimination Score: -0.000; Robustness + : -0.382; Robustness - : -0.382; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.696 & Potassium < 2.737) & Magnesium < 1.828) & Phosphate < 1.035) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.364 & Magnesium > 0.040) -> Calcium < 3.974) [Discrimination Score: 0.000; Robustness + : -3.974; Robustness - : -3.974; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.412) U[0,2] (SBP <= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 9.738 & Creatinine >= 0.030) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 18.033 & HCO3 >= 3.387) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.409 | Hct <= 32.078) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 101.323 -> WBC >= 0.089) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.784 | Hct <= 38.033) -> WBC >= 0.562) & Platelets >= 2.245) [Discrimination Score: 0.000; Robustness + : -38.033; Robustness - : -38.033; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 1.264 & Potassium <= 2.000) & Magnesium >= 0.160) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.220 & Potassium < 1.047) & Magnesium < 1.018) & Phosphate < 3.477) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.344 & Magnesium > 0.027) -> Calcium < 5.918) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 63.878) U[1,2] (SBP <= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 9.890 & Creatinine >= 0.032) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 10.175 & HCO3 >= 0.523) [Discrimination Score: 0.378; Robustness + : -9.187; Robustness - : -10.175; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 5.183 | Hct <= 20.829) [Discrimination Score: 0.000; Robustness + : 20.829; Robustness - : 20.829; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 73.997 -> WBC >= 0.096) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 6.054 | Hct <= 15.486) -> WBC >= 0.126) & Platelets >= 8.377) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.112 & Potassium <= 3.742) & Magnesium >= 0.093) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 7.328 & Potassium < 3.665) & Magnesium < 0.552) & Phosphate < 2.815) [Discrimination Score: -0.226; Robustness + : -24.632; Robustness - : -11.893; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.014 & Magnesium > 0.073) -> Calcium < 5.027) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 69.360) U[0,0] (SBP <= 0.000)) [Discrimination Score: -0.065; Robustness + : -9.473; Robustness - : -7.444; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 7.502 & Creatinine >= 0.019) [Discrimination Score: -0.134; Robustness + : -82.698; Robustness - : -53.915; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 18.363 & HCO3 >= 4.009) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 6.662 | Hct <= 32.234) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 72.125 -> WBC >= 0.194) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.767 | Hct <= 20.420) -> WBC >= 1.208) & Platelets >= 8.539) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.102 & Potassium <= 3.633) & Magnesium >= 0.209) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.151 & Potassium < 1.214) & Magnesium < 1.689) & Phosphate < 2.630) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.334 & Magnesium > 0.070) -> Calcium < 5.940) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 66.768) U[0,0] (SBP <= 0.000)) [Discrimination Score: -0.065; Robustness + : -9.473; Robustness - : -7.444; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 9.224 & Creatinine >= 0.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 18.813 & HCO3 >= 3.743) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 5.329 | Hct <= 12.007) [Discrimination Score: 0.000; Robustness + : 12.007; Robustness - : 12.007; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 89.277 -> WBC >= 0.609) [Discrimination Score: 0.000; Robustness + : -89.277; Robustness - : -89.277; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 11.982 | Hct <= 33.672) -> WBC >= 0.318) & Platelets >= 5.315) [Discrimination Score: 0.000; Robustness + : -33.672; Robustness - : -33.672; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 5.224 & Potassium <= 1.806) & Magnesium >= 0.208) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.071 & Potassium < 1.303) & Magnesium < 1.715) & Phosphate < 0.484) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.030 & Magnesium > 0.158) -> Calcium < 3.235) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 68.687) U[1,2] (SBP <= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
