G[2,2](SMBGperDayPtMeterCombo >= 2.373 & BGTestAvgNumPtRep >= 1.476) [Discrimination Score: 0.000; Robustness + : -2.373; Robustness - : -2.373; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 11.720 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 159.102 -> BUN >= 4.873) [Discrimination Score: 0.000; Robustness + : -159.102; Robustness - : -159.102; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 51.831 | bmi >= 20.450) -> UnitsInsBasalOrLongAct <= 22.799) [Discrimination Score: 0.000; Robustness + : -22.799; Robustness - : -22.799; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.895) U[1,1] (BGTestAvgNumPtRep <= 4.846)) [Discrimination Score: 0.000; Robustness + : 4.846; Robustness - : 4.846; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo >= 1.932 & BGTestAvgNumPtRep >= 0.803) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 10.104 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](GFR <= 60.530 -> BUN >= 6.761) [Discrimination Score: 0.000; Robustness + : -60.530; Robustness - : -60.530; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 45.432 | bmi >= 22.179) -> UnitsInsBasalOrLongAct <= 31.446) [Discrimination Score: 0.000; Robustness + : -31.446; Robustness - : -31.446; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.191) U[0,0] (BGTestAvgNumPtRep <= 5.756)) [Discrimination Score: 13.027; Robustness + : 27.809; Robustness - : 1.756; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.299 & BGTestAvgNumPtRep >= 0.238) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 11.046 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 80.504 -> BUN >= 3.279) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 50.708 | bmi >= 21.466) -> UnitsInsBasalOrLongAct <= 22.294) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.561) U[0,1] (BGTestAvgNumPtRep <= 5.593)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 0.339 & BGTestAvgNumPtRep >= 0.821) [Discrimination Score: -2.000; Robustness + : 1.179; Robustness - : 3.179; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 12.721 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 32.298 -> BUN >= 4.329) [Discrimination Score: 0.000; Robustness + : -32.298; Robustness - : -32.298; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 45.070 | bmi >= 19.916) -> UnitsInsBasalOrLongAct <= 19.192) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.444) U[0,1] (BGTestAvgNumPtRep <= 4.795)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 1.670 & BGTestAvgNumPtRep >= 1.200) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 12.623 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 152.671 -> BUN >= 5.904) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 50.451 | bmi >= 20.820) -> UnitsInsBasalOrLongAct <= 18.226) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.995) U[0,1] (BGTestAvgNumPtRep <= 5.985)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.047 & BGTestAvgNumPtRep >= 1.277) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 11.025 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 50.614 -> BUN >= 4.923) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((WeightKg >= 46.356 | bmi >= 20.989) -> UnitsInsBasalOrLongAct <= 27.832) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.059) U[0,2] (BGTestAvgNumPtRep <= 3.010)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 2.481 & BGTestAvgNumPtRep >= 0.218) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 10.728 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 54.832 -> BUN >= 5.919) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 47.484 | bmi >= 19.941) -> UnitsInsBasalOrLongAct <= 22.328) [Discrimination Score: 0.000; Robustness + : -22.328; Robustness - : -22.328; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.530) U[1,2] (BGTestAvgNumPtRep <= 4.902)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 0.242 & BGTestAvgNumPtRep >= 0.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 12.121 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 121.054 -> BUN >= 1.266) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 50.169 | bmi >= 19.850) -> UnitsInsBasalOrLongAct <= 19.381) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.889) U[0,1] (BGTestAvgNumPtRep <= 2.737)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 0.972 & BGTestAvgNumPtRep >= 1.659) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 10.739 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 142.612 -> BUN >= 1.732) [Discrimination Score: 0.000; Robustness + : -142.612; Robustness - : -142.612; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 47.426 | bmi >= 19.693) -> UnitsInsBasalOrLongAct <= 21.071) [Discrimination Score: 0.000; Robustness + : -21.071; Robustness - : -21.071; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 1.727) U[1,1] (BGTestAvgNumPtRep <= 4.005)) [Discrimination Score: 0.000; Robustness + : 4.005; Robustness - : 4.005; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](SMBGperDayPtMeterCombo >= 1.201 & BGTestAvgNumPtRep >= 0.114) [Discrimination Score: 0.000; Robustness + : -1.201; Robustness - : -1.201; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 12.666 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 45.569 -> BUN >= 3.790) [Discrimination Score: -1.004; Robustness + : -183.089; Robustness - : -44.356; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 45.212 | bmi >= 20.329) -> UnitsInsBasalOrLongAct <= 20.650) [Discrimination Score: 0.000; Robustness + : -20.650; Robustness - : -20.650; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 2.008) U[0,1] (BGTestAvgNumPtRep <= 2.351)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_SHFlg < 0.347 & Pt_SHFlg = 0.556) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](UnitsInsBasalOrLongAct >= 15.580 & Pt_SHFlg = 0.592) [Discrimination Score: -2.582; Robustness + : -55.541; Robustness - : -0.592; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm > 149.050) U[1,2] (Pt_SHFlg = 0.435)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg <= 0.981) U[2,2] (Pt_SHFlg = 0.098)) [Discrimination Score: 0.000; Robustness + : 0.981; Robustness - : 0.981; Percent Class + : 0.000; Percent Class - : 1.000]
((WeightKg < 56.587) U[0,2] (Pt_SHFlg = 0.776)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 5.022) U[2,2] (Pt_SHFlg = 0.995)) [Discrimination Score: 0.000; Robustness + : 5.022; Robustness - : 5.022; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC <= 37.034 & Pt_SHFlg = 0.932) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](diabDur < 15.031 & Pt_SHFlg = 0.879) [Discrimination Score: -2.555; Robustness + : -55.254; Robustness - : -0.879; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age >= 15.247 -> Pt_SHFlg = 0.739) [Discrimination Score: 0.000; Robustness + : 0.739; Robustness - : 0.739; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev < 3.388) U[0,2] (Pt_SHFlg = 0.084)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_InsGov < 0.305) U[1,2] (Pt_SHFlg = 0.283)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_DKAFlg <= 0.910 -> Pt_SHFlg = 0.371) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 11.835 -> Pt_SHFlg = 0.050) [Discrimination Score: 1.000; Robustness + : 32.763; Robustness - : -11.835; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL > 49.145) U[0,1] (Pt_SHFlg = 0.677)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrDia >= 59.103 & Pt_SHFlg = 0.494) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](TSH <= 0.240 & Pt_SHFlg = 0.393) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmi < 22.843 -> Pt_SHFlg = 0.011) [Discrimination Score: 0.000; Robustness + : -22.843; Robustness - : -22.843; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 12.383 -> Pt_SHFlg = 0.262) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys < 117.549) U[1,2] (Pt_SHFlg = 0.206)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 2.851) U[0,2] (Pt_SHFlg = 0.819)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 2.125 -> Pt_SHFlg = 0.976) [Discrimination Score: 0.000; Robustness + : 0.976; Robustness - : 0.976; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 36.549) U[2,2] (Pt_SHFlg = 0.440)) [Discrimination Score: 0.000; Robustness + : 36.549; Robustness - : 36.549; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HDL < 43.372 -> Pt_SHFlg = 0.224) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](TotChol >= 33.480 & Pt_SHFlg = 0.599) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Triglyc >= 24.624 -> Pt_SHFlg = 0.474) [Discrimination Score: 0.000; Robustness + : 0.474; Robustness - : 0.474; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](GFR > 26.684 -> Pt_SHFlg = 0.428) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](bmiZscore <= 0.923 & Pt_SHFlg = 0.600) [Discrimination Score: 0.000; Robustness + : -0.600; Robustness - : -0.600; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc < 0.852) U[1,2] (Pt_SHFlg = 0.407)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Pt_CGMUseNumDays >= 0.000 & Pt_SHFlg = 0.907) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Pt_FatherT1D < 0.000 & Pt_SHFlg = 0.206) [Discrimination Score: 0.000; Robustness + : -0.206; Robustness - : -0.206; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_MotherT1D >= 0.000 & Pt_SHFlg = 0.200) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_SiblingT1D >= 0.000 -> Pt_SHFlg = 0.385) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
