G[1,1](SMBGperDayPtMeterCombo >= 3.459 & BGTestAvgNumPtRep >= 2.541) [Discrimination Score: -7789412534322707.000; Robustness + : -3.459; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 7.385 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 55.518 -> BUN >= 24.740) [Discrimination Score: -21.494; Robustness + : -70.927; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 73.995 | bmi >= 14.604) -> UnitsInsBasalOrLongAct <= 18.636) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.567) U[1,2] (BGTestAvgNumPtRep <= 4.301)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](SMBGperDayPtMeterCombo >= 3.261 & BGTestAvgNumPtRep >= 2.440) [Discrimination Score: -7343207636862475.000; Robustness + : -3.261; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.114 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 63.588 -> BUN >= 25.137) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((WeightKg >= 33.690 | bmi >= 17.132) -> UnitsInsBasalOrLongAct <= 19.439) [Discrimination Score: -19.439; Robustness + : -19.439; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.477) U[2,2] (BGTestAvgNumPtRep <= 5.815)) [Discrimination Score: 5.815; Robustness + : 5.815; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 3.323 & BGTestAvgNumPtRep >= 1.031) [Discrimination Score: 2.969; Robustness + : 2.969; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.421 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR <= 60.670 -> BUN >= 23.126) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 11.614 | bmi >= 14.640) -> UnitsInsBasalOrLongAct <= 17.411) [Discrimination Score: -17.411; Robustness + : -17.411; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 3.596) U[2,2] (BGTestAvgNumPtRep <= 4.543)) [Discrimination Score: 4.543; Robustness + : 4.543; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.546 & BGTestAvgNumPtRep >= 2.317) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 7.115 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
