G[0,0](SMBGperDayPtMeterCombo >= 5.383 & BGTestAvgNumPtRep >= 3.729) [Discrimination Score: 1.430; Robustness + : 2.937; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 6.674 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 106.666 -> BUN >= 2.701) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((WeightKg >= 45.124 | bmi >= 18.614) -> UnitsInsBasalOrLongAct <= 19.850) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.896) U[1,1] (BGTestAvgNumPtRep <= 6.097)) [Discrimination Score: 6.097; Robustness + : 6.097; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 5.010 & BGTestAvgNumPtRep >= 0.574) [Discrimination Score: 2.965; Robustness + : 6.093; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 6.627 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](GFR <= 38.726 -> BUN >= 2.705) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 42.962 | bmi >= 20.769) -> UnitsInsBasalOrLongAct <= 27.391) [Discrimination Score: -12.930; Robustness + : -20.725; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 4.315) U[2,2] (BGTestAvgNumPtRep <= 7.278)) [Discrimination Score: 7.278; Robustness + : 7.278; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 6.151 & BGTestAvgNumPtRep >= 3.688) [Discrimination Score: 1.449; Robustness + : 2.978; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
