G[0,0](SMBGperDayPtMeterCombo >= 4.999 & BGTestAvgNumPtRep >= 3.498) [Discrimination Score: 0.000; Robustness + : -3.498; Robustness - : -3.498; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HbA1c >= 4.037 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](GFR <= 72.936 -> BUN >= 11.528) [Discrimination Score: 0.000; Robustness + : -72.936; Robustness - : -72.936; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((WeightKg >= 81.504 | bmi >= 26.005) -> UnitsInsBasalOrLongAct <= 27.836) [Discrimination Score: 1.500; Robustness + : -26.036; Robustness - : -27.836; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.068) U[0,1] (BGTestAvgNumPtRep <= 9.947)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](SMBGperDayPtMeterCombo >= 3.729 & BGTestAvgNumPtRep >= 1.374) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c >= 0.568 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 82.048 -> BUN >= 11.881) [Discrimination Score: -1.300; Robustness + : -82.022; Robustness - : -81.795; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((WeightKg >= 82.223 | bmi >= 26.153) -> UnitsInsBasalOrLongAct <= 29.735) [Discrimination Score: 0.000; Robustness + : -29.735; Robustness - : -29.735; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.103) U[0,0] (BGTestAvgNumPtRep <= 8.692)) [Discrimination Score: 1.000; Robustness + : 18.295; Robustness - : 8.692; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](SMBGperDayPtMeterCombo >= 1.384 & BGTestAvgNumPtRep >= 2.895) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 0.200 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR <= 65.341 -> BUN >= 13.580) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((WeightKg >= 85.932 | bmi >= 26.740) -> UnitsInsBasalOrLongAct <= 23.792) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.025) U[0,2] (BGTestAvgNumPtRep <= 11.022)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](SMBGperDayPtMeterCombo >= 0.881 & BGTestAvgNumPtRep >= 1.082) [Discrimination Score: 0.000; Robustness + : -1.082; Robustness - : -1.082; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c >= 6.604 -> Pt_A1cGoalLevelDsYr5 = 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](GFR <= 49.707 -> BUN >= 11.565) [Discrimination Score: 4.333; Robustness + : -57.935; Robustness - : -64.435; Percent Class + : 1.000; Percent Class - : 0.000]
