,Rule,Percent Count
0,"((death = 0.972) U[0,1] (MET = 0.258))",0.0672093172522694
1,"((Mort > 0.878) U[1,1] (Mort = 1.000))",0.2836046586261347
2,"((Resp > 35.000) U[0,1] (MET > 0.737))",0.0672093172522694
3,"((af = 0.831) U[1,1] (y = 0.537))",0.0672093172522694
4,"((MET = 0.319) U[1,1] (death = 1.000))",0.2836046586261347
5,"((n_evts > 0.000) U[1,1] (BLOOD_UREA_NITROGEN = 93.352))",0.0672093172522694
6,"((O2_Flow > 10.000) U[1,1] (LOS > 77.019))",0.2836046586261347
7,"((tte = 43.499) U[1,1] (n_evts = 1.127))",0.0672093172522694
8,"((MET = 0.249) U[0,0] (y = 1.000))",0.0672093172522694
9,"((death = 1.000) U[1,1] (death = 1.000))",0.0672093172522694
10,"((MET = 0.479) U[1,1] (Mort = 0.186))",0.0672093172522694
11,"((MET < 0.837) U[1,1] (y > 1.000))",0.0672093172522694
12,"((Mort > 0.063) U[1,1] (MET < 0.079))",0.0672093172522694
13,"((Resp = 49.143) U[1,1] (ALBUMIN > 2.143))",0.0672093172522694
14,"((Mort < 0.700) U[1,1] (MET = 0.483))",0.0672093172522694
15,"((BLOOD_UREA_NITROGEN = 98.816) U[1,1] (Sgy = 1.000))",0.0672093172522694
16,"((y = 0.703) U[1,1] (Mort < 0.718))",0.2836046586261347
17,"((ICU_Pt_Days > 99.184) U[1,1] (Pulse = 280.000))",0.0672093172522694
18,"((direct = 0.850) U[1,1] (LOS > 98.361))",0.0672093172522694
19,"((LOS = 66.164) U[1,1] (Mort = 0.727))",0.0672093172522694
20,"((Mort = 0.000) U[0,1] (MET < 1.000))",0.0672093172522694
21,"((n_evts = 4.802) U[1,1] (y > 0.000))",0.0672093172522694
22,"((Mort < 0.763) U[1,1] (y > 1.000))",0.0672093172522694
23,"((MET = 0.823) U[1,1] (y > 0.204))",0.0672093172522694
24,"((n_evts = 3.500) U[1,1] (ALBUMIN > 4.547))",0.0672093172522694
25,"((CHLORIDE = 122.837) U[1,1] (GLUCOSE = 315.067))",0.2836046586261347
26,"((Glasgow_Coma_Scale_Total = 13.830) U[1,1] (direct = 0.000))",0.0672093172522694
27,"((y > 0.390) U[1,1] (CALCIUM = 5.579))",0.0672093172522694
28,"((death > 1.000) U[1,1] (tte > 78.070))",0.0672093172522694
29,"((y > 0.643) U[1,1] (death = 0.903))",0.0672093172522694
30,"((death = 0.700) U[1,1] (Mort = 1.000))",0.0672093172522694
31,"((n_evts > 2.781) U[1,1] (Resp = 50.000))",0.0672093172522694
32,"((y > 0.958) U[1,1] (ICU_Pt_Days = 84.000))",0.0672093172522694
33,"((ICU_Pt_Days < 110.239) U[1,1] (y = 1.000))",0.0672093172522694
34,"((af = 0.000) U[1,1] (direct > 0.353))",0.0672093172522694
35,"((y = 0.753) U[1,1] (Sgy = 0.021))",0.0672093172522694
36,"((death = 0.700) U[1,1] (Temp = 45.146))",0.0672093172522694
37,"((CHLORIDE = 139.045) U[1,1] (ICU_Pt_Days = 120.000))",0.0672093172522694
38,"((MET = 0.700) U[1,1] (CALCIUM > 8.845))",0.0672093172522694
39,"((LOS = 120.649) U[1,1] (direct < 0.629))",0.2836046586261347
40,"((death = 0.073) U[0,0] (tte < 100.000))",0.0672093172522694
41,"((CHLORIDE = 142.874) U[1,1] (y > 1.000))",0.0672093172522694
42,"((CALCIUM = 14.437) U[1,1] (ALBUMIN > 5.000))",0.0672093172522694
43,"((y = 0.993) U[1,1] (Glasgow_Coma_Scale_Total = 8.149))",0.0672093172522694
44,"((Resp > 37.001) U[1,1] (ALBUMIN > 5.000))",0.0672093172522694
45,"((Mort = 0.700) U[1,1] (ICU_Pt_Days > 120.000))",0.0672093172522694
46,"((Glasgow_Coma_Scale_Total = 12.888) U[1,1] (n_evts > 2.867))",0.2836046586261347
47,"((O2_Flow > 3.314) U[1,1] (tte > 100.000))",0.0672093172522694
48,"((Glasgow_Coma_Scale_Total = 13.460) U[1,1] (CALCIUM = 15.000))",0.0672093172522694
49,"((LOS > 93.789) U[1,1] (Temp = 50.000))",0.0672093172522694
50,"((Glasgow_Coma_Scale_Total = 10.005) U[1,1] (direct < 0.218))",0.0672093172522694
51,"((death = 1.000) U[0,1] (direct < 0.700))",0.0672093172522694
52,"((LOS = 49.149) U[0,0] (y = 1.000))",0.0672093172522694
53,"((y = 0.360) U[0,1] (CALCIUM = 13.276))",0.0672093172522694
54,"((death = 1.000) U[0,1] (MET > 0.700))",0.0672093172522694
55,"((CALCIUM = 11.100) U[0,1] (MET = 0.700))",0.0672093172522694
56,"((MET < 0.858) U[1,1] (Pulse = 333.320))",0.0672093172522694
57,"((y > 0.952) U[1,0] (CALCIUM > 15.000))",0.0672093172522694
58,"((n_evts > 3.500) U[1,1] (tte = 100.000))",0.0672093172522694
59,"((Pulse = 308.191) U[1,1] (y = 1.000))",0.0672093172522694
60,"((MET > 0.919) U[1,1] (Temp = 44.000))",0.0672093172522694
61,"((tte < 47.954) U[1,1] (y = 0.453))",0.0672093172522694
62,"((n_evts = 5.000) U[1,1] (direct < 0.938))",0.0672093172522694
63,"((af = 0.000) U[1,1] (direct = 0.000))",0.0672093172522694
64,"((Mort > 0.941) U[1,1] (direct > 0.837))",0.0672093172522694
65,"((y = 0.958) U[1,1] (y = 0.242))",0.0672093172522694
66,"((MET > 0.821) U[1,1] (MET < 0.748))",0.0672093172522694
67,"((death > 1.000) U[1,1] (GLUCOSE = 345.945))",0.0672093172522694
68,"((y = 0.721) U[1,1] (MET = 0.762))",0.0672093172522694
69,"((MET > 1.000) U[1,1] (death = 0.443))",0.2836046586261347
70,"((Glasgow_Coma_Scale_Total = 13.479) U[1,1] (MET = 0.651))",0.2836046586261347
71,"((BLOOD_UREA_NITROGEN = 39.018) U[1,1] (direct > 1.000))",0.5
