,Rule,Percent Count
0,"((LACTIC_ACID = 0.961) U[0,1] (O2_Flow = 2.134))",0.1
1,"((LOS = 2.185) U[0,1] (death > 0.088))",0.1
2,"((n_evts > 0.124) U[0,1] (Mort = 0.291))",0.1
3,"((n_evts < 0.850) U[1,2] (Mort > 0.054))",0.1
4,"((CO2 = 25.870) U[0,0] (y = 0.058))",0.1
5,"((CALCIUM > 9.261) U[1,1] (y = 0.107))",0.2
6,"((direct = 0.004) U[0,1] (Glasgow_Coma_Scale_Total < 14.996))",0.1
7,"((y > 0.119) U[1,1] (Resp = 15.384))",0.1
8,"((CREATININE = 0.842) U[1,1] (LOS = 2.057))",0.1
9,"G[0,1]((LOS > 4.705 | CREATININE < 1.385))",0.14285714285714285
10,"((LOS > 2.057) U[1,1] (CREATININE = 0.842))",0.1
11,"((y = 0.260) U[0,0] (ICU_Pt_Days < 4.369))",0.1
12,"((y > 0.079) U[0,1] (direct = 0.537))",0.1
13,"((n_edrk = 0.980) U[0,1] (death > 0.033))",0.1
14,"((SpO2 < 99.577) U[1,1] (direct = 0.141))",0.1
15,"((SpO2 = 99.577) U[1,1] (direct > 0.141))",0.1
16,"G[0,1]((y = 0.004 | n_evts = 0.579))",0.14285714285714285
17,"((BLOOD_UREA_NITROGEN = 18.980) U[0,1] (n_evts > 0.029))",0.1
18,"((Mort = 0.894) U[1,2] (death > 0.005))",0.1
19,"((Mort < 0.761) U[0,1] (y = 0.583))",0.2
20,"((n_evts = 0.001) U[0,0] (LOS > 11.886))",0.1
21,"((MET = 0.014) U[1,1] (HEMOGLOBIN = 9.562))",0.1
22,"((Glasgow_Coma_Scale_Total < 14.926) U[0,1] (n_evts = 0.671))",0.1
23,"F[0,1]((Mort = 0.042 & LOS = 5.979))",0.1
24,"((O2_Flow > 2.134) U[0,1] (LACTIC_ACID = 0.961))",0.1
25,"((y > 0.107) U[1,1] (CALCIUM > 9.261))",0.2
26,"((n_edrk = 0.227) U[1,2] (direct > 0.043))",0.1
27,"((y > 0.050) U[0,1] (Temp > 36.082))",0.1
28,"((y = 0.963) U[0,0] (ALBUMIN > 3.200))",0.1
29,"((y = 0.073) U[0,0] (MET = 0.693))",0.1
30,"((n_evts = 0.124) U[0,1] (Mort < 0.291))",0.1
31,"((O2_Flow = 2.046) U[0,1] (n_evts < 0.482))",0.1
32,"((Mort > 0.056) U[1,2] (Pulse = 90.617))",0.1
33,"((Pulse = 90.617) U[1,2] (Mort > 0.056))",0.1
34,"((CREATININE = 0.704) U[0,1] (MET > 0.009))",0.1
35,"((Mort < 0.838) U[0,1] (Mort < 0.118))",0.1
36,"((death < 0.772) U[0,0] (y = 0.505))",0.1
37,"((ICU_Pt_Days = 4.369) U[0,0] (y = 0.260))",0.1
38,"((Mort = 0.096) U[0,1] (MET < 0.285))",0.1
39,"((SBP = 70.552) U[0,0] (y = 0.015))",0.1
40,"((y > 0.260) U[0,0] (ICU_Pt_Days = 4.369))",0.1
41,"((PARTIAL_THROMBOPLASTIN_TIME = 30.523) U[1,2] (n_evts = 0.094))",0.1
42,"((O2_Flow > 2.046) U[0,1] (n_evts < 0.482))",0.1
43,"((direct > 0.004) U[0,1] (Glasgow_Coma_Scale_Total < 14.996))",0.1
44,"((Mort < 0.645) U[1,2] (ICU_Pt_Days = 0.568))",0.1
45,"((CREATININE = 0.704) U[0,1] (MET = 0.009))",0.1
46,"((LOS > 12.233) U[0,1] (y = 0.002))",0.1
47,"((Mort < 0.894) U[1,2] (death = 0.005))",0.1
48,"((n_evts > 0.071) U[0,1] (tte < -0.037))",0.1
49,"((Pulse = 103.424) U[0,1] (y = 0.174))",0.2
50,"((y = 0.502) U[0,1] (Sgy = 0.000))",0.2
51,"((y = 0.079) U[0,1] (direct = 0.537))",0.1
52,"((SBP = 86.689) U[0,1] (Mort = 0.008))",0.1
53,"((direct = 0.871) U[1,1] (n_evts = 0.068))",0.1
54,"((LOS > 3.503) U[1,2] (direct > 0.003))",0.1
55,"G[0,0]((ICU_Pt_Days > 0.727 -> y = 0.885))",0.1111111111111111
56,"((Glasgow_Coma_Scale_Total < 14.966) U[1,2] (MET < 0.674))",0.1
57,"((LACTIC_ACID = 0.954) U[0,1] (HEMOGLOBIN = 9.873))",0.1
58,"((direct > 0.003) U[1,2] (LOS = 3.503))",0.1
59,"((death > 0.039) U[0,0] (Pulse > 76.879))",0.1
60,"((y > 0.073) U[0,0] (MET < 0.693))",0.1
61,"((Glasgow_Coma_Scale_Total = 14.998) U[0,1] (MET > 0.002))",0.1
62,"((ICU_Pt_Days = 0.040) U[1,1] (SpO2 = 93.423))",0.1
63,"((tte < -0.203) U[0,0] (HEMOGLOBIN = 10.545))",0.1
64,"((death > 0.031) U[0,1] (tte < -0.015))",0.1
65,"((MET > 0.005) U[1,1] (Mort < 0.362))",0.1
66,"((O2_Flow = 2.046) U[0,1] (n_evts = 0.482))",0.1
67,"((death = 0.005) U[1,2] (Mort < 0.894))",0.1
68,"((tte < -0.037) U[0,1] (n_evts = 0.071))",0.1
69,"((Mort = 0.894) U[1,2] (death = 0.005))",0.1
70,"((direct < 0.537) U[0,1] (y > 0.079))",0.1
71,"((Mort = 0.323) U[0,1] (y = 0.059))",0.1
72,"((n_edrk = 0.993) U[0,1] (CHLORIDE = 97.866))",0.1
73,"((LOS > 12.233) U[0,1] (y > 0.002))",0.1
74,"((CHLORIDE > 101.121) U[0,1] (y = 0.076))",0.1
75,"((ICU_Pt_Days > 0.040) U[1,1] (SpO2 = 93.423))",0.1
76,"((n_evts < 0.850) U[1,2] (Mort = 0.054))",0.1
77,"((Resp > 15.222) U[1,1] (y = 0.473))",0.2
78,"((Temp = 36.082) U[0,1] (y = 0.050))",0.1
79,"((n_evts = 0.071) U[0,1] (tte < -0.037))",0.1
80,"((death = 0.010) U[0,1] (BLOOD_UREA_NITROGEN = 28.979))",0.1
81,"((MET = 0.693) U[0,0] (y = 0.073))",0.1
82,"((dfa > 0.484) U[0,1] (n_evts = 0.231))",0.1
83,"((MET > 0.002) U[0,1] (BLOOD_UREA_NITROGEN > 9.684))",0.1
