,Rule,Percent Count
0,"((ALBUMIN = 2.000) U[1,1] (direct < 1.000))",1.0
1,"((n_edrk > 1.000) U[1,1] (ICU_Pt_Days < 120.000))",1.0
2,"((y = 1.000) U[1,1] (ALKALINE_PHOSPHATASE > 400.000))",1.0
3,"((direct < 1.000) U[0,1] (direct = 0.400))",0.5
4,"((Resp = 50.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",0.5
5,"((Mort = 1.000) U[1,1] (Mort < 1.000))",0.5
6,"((n_edrk > 1.000) U[1,0] (tte > 100.000))",0.5
7,"((PLATELET_COUNT = 700.000) U[1,1] (y = 1.000))",0.5
8,"((n_evts > 0.000) U[0,1] (tte = 100.000))",0.5
9,"((death > 1.000) U[1,1] (ALKALINE_PHOSPHATASE > 400.000))",1.0
10,"((MET = 1.000) U[1,1] (death = 1.000))",0.5
11,"((ICU_Pt_Days = 120.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
12,"((Mort > 1.000) U[1,0] (ALKALINE_PHOSPHATASE > 400.000))",1.0
13,"((O2_Flow = 10.000) U[1,1] (n_evts = 5.000))",0.5
14,"((MET = 1.000) U[1,1] (Glasgow_Coma_Scale_Total = 15.000))",1.0
15,"((SpO2 > 100.000) U[1,0] (MET = 1.000))",0.5
16,"((n_evts > 5.000) U[0,1] (n_edrk < 1.000))",0.5
17,"((O2_Flow = 10.000) U[1,0] (tte = 100.000))",1.0
18,"((Mort > 1.000) U[1,1] (n_evts < 5.000))",0.5
19,"((MET = 1.000) U[1,0] (Sgy > 1.000))",1.0
20,"((SpO2 > 100.000) U[1,1] (ICU_Pt_Days = 120.000))",0.5
21,"((PLATELET_COUNT = 700.000) U[1,1] (Sgy > 1.000))",1.0
22,"((Sgy < 1.000) U[1,0] (death > 1.000))",0.5
23,"((ICU_Pt_Days = 48.000) U[0,1] (y = 0.400))",0.5
24,"((Sgy < 1.000) U[0,1] (death < 1.000))",0.5
25,"((y > 1.000) U[1,1] (MET = 1.000))",0.5
26,"((tte < 4.000) U[1,1] (n_evts = 5.000))",0.5
27,"((Mort = 1.000) U[1,0] (direct = 1.000))",0.5
28,"((direct > 0.400) U[1,1] (SpO2 = 100.000))",0.5
29,"((y > 1.000) U[0,1] (ICU_Pt_Days = 48.000))",0.5
30,"((n_evts > 5.000) U[1,1] (tte < 100.000))",0.5
31,"((Resp = 50.000) U[1,1] (ICU_Pt_Days < 30.000))",1.0
32,"((n_evts = 5.000) U[1,1] (Mort < 1.000))",0.5
33,"((y = 1.000) U[1,1] (y = 1.000))",1.0
34,"((Mort > 1.000) U[1,0] (death = 1.000))",0.5
35,"((direct < 1.000) U[1,1] (death = 1.000))",0.5
36,"((n_edrk > 1.000) U[0,1] (Mort < 1.000))",0.5
37,"((Temp = 50.000) U[0,1] (ICU_Pt_Days > 120.000))",1.0
38,"((O2_Flow = 10.000) U[1,1] (death = 1.000))",0.5
39,"((direct > 1.000) U[1,0] (n_evts > 5.000))",0.5
40,"((SpO2 > 100.000) U[0,1] (tte < 4.000))",0.5
41,"((n_edrk > 1.000) U[1,1] (Glasgow_Coma_Scale_Total = 6.000))",0.5
42,"((LOS > 122.000) U[1,1] (death = 1.000))",1.0
43,"((Mort > 1.000) U[1,1] (n_evts = 5.000))",0.5
44,"((Mort > 1.000) U[1,1] (SBP > 260.000))",1.0
45,"((Mort = 0.400) U[0,0] (Mort = 1.000))",0.5
46,"((ICU_Pt_Days < 120.000) U[1,1] (n_edrk < 1.000))",0.5
47,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (MET = 0.000))",0.5
48,"((y = 1.000) U[1,1] (death < 1.000))",1.0
49,"((LOS > 122.000) U[1,1] (tte < -60.000))",0.5
50,"((tte = 100.000) U[1,1] (death < 1.000))",0.5
51,"((death = 1.000) U[1,1] (tte > 100.000))",1.0
52,"((MET = 1.000) U[1,1] (Mort < 1.000))",1.0
53,"((n_edrk > 1.000) U[1,0] (y > 1.000))",0.5
54,"((tte = 100.000) U[1,1] (Mort < 1.000))",0.5
55,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (direct = 1.000))",0.5
56,"((direct > 1.000) U[1,1] (y = 1.000))",0.5
57,"((MET = 1.000) U[1,1] (SpO2 = 100.000))",1.0
58,"((Glasgow_Coma_Scale_Total = 3.750) U[0,0] (ALT_GPT > 380.000))",1.0
59,"((n_evts > 5.000) U[1,0] (direct = 1.000))",0.5
60,"((direct > 1.000) U[1,1] (ICU_Pt_Days > 120.000))",0.5
61,"((n_edrk > 1.000) U[1,1] (Sgy > 1.000))",0.5
62,"((ALBUMIN = 5.000) U[1,0] (y = 1.000))",0.5
63,"((Mort > 1.000) U[0,0] (tte > -60.000))",0.5
64,"((lds < 1.250) U[0,1] (Glasgow_Coma_Scale_Total > 15.000))",1.0
65,"((direct > 1.000) U[1,1] (Mort > 1.000))",0.5
66,"((n_edrk > 1.000) U[1,0] (ALT_GPT > 380.000))",0.5
67,"((MET = 1.000) U[1,1] (Mort = 1.000))",1.0
68,"((y > 1.000) U[1,1] (SBP > 260.000))",1.0
69,"((n_evts > 5.000) U[1,1] (Mort < 1.000))",0.5
70,"((tte < 100.000) U[1,1] (Mort < 1.000))",0.5
71,"((Glasgow_Coma_Scale_Total = 15.000) U[0,1] (af > 1.000))",0.5
72,"((death > 1.000) U[1,1] (tte = 100.000))",1.0
73,"((n_edrk > 1.000) U[1,0] (ICU_Pt_Days > 120.000))",0.5
