,Rule,Percent Count
0,"((Pulse = 306.997) U[0,1] (ICU_Pt_Days = 120.000))",1.0
1,"((Mort = 1.000) U[1,1] (death = 1.000))",1.0
2,"((direct = 1.000) U[0,1] (death = 1.000))",1.0
3,"((LOS = 122.000) U[1,1] (y > 1.000))",0.5
4,"((death = 1.000) U[1,0] (MET = 1.000))",1.0
5,"((Mort < 1.000) U[1,1] (tte = 100.000))",1.0
6,"((LOS = 30.500) U[1,0] (ICU_Pt_Days = 120.000))",1.0
7,"((BLOOD_UREA_NITROGEN = 120.000) U[1,0] (ICU_Pt_Days = 120.000))",0.5
8,"((Pulse = 400.000) U[1,1] (O2_Flow = 10.000))",0.5
9,"((ALKALINE_PHOSPHATASE > 400.000) U[1,1] (n_evts > 3.635))",0.5
10,"((Sgy = 1.000) U[1,1] (Resp = 50.000))",1.0
11,"((ICU_Pt_Days > 120.000) U[0,1] (n_evts = 5.000))",0.5
12,"((Sgy = 1.000) U[1,0] (ICU_Pt_Days = 119.821))",0.5
13,"((O2_Flow = 10.000) U[1,1] (MET > 1.000))",0.5
14,"((ALT_GPT = 380.000) U[0,1] (n_evts < 5.000))",0.5
15,"((tte = 100.000) U[0,0] (y = 1.000))",0.5
16,"((Mort = 1.000) U[1,1] (n_evts < 5.000))",0.5
17,"((ALT_GPT = 269.940) U[1,1] (death = 1.000))",0.5
18,"((ALT_GPT = 380.000) U[1,0] (O2_Flow = 10.000))",0.5
19,"((direct > 1.000) U[1,1] (LOS = 122.000))",1.0
20,"((Glasgow_Coma_Scale_Total = 15.000) U[1,1] (y = 0.000))",0.5
21,"((LOS > 0.000) U[0,1] (Resp = 50.000))",0.5
22,"((Sgy = 1.000) U[1,1] (y = 1.000))",1.0
23,"((ICU_Pt_Days = 120.000) U[1,1] (n_evts > 5.000))",0.5
24,"((Mort < 1.000) U[1,1] (y > 1.000))",0.5
25,"((O2_Flow = 10.000) U[1,1] (Resp = 50.000))",0.5
26,"((SBP = 0.000) U[1,0] (O2_Flow = 10.000))",1.0
27,"((MET > 1.000) U[1,1] (Resp = 50.000))",0.5
28,"((y = 1.000) U[1,1] (y = 1.000))",1.0
29,"((LOS > 122.000) U[1,1] (direct = 0.351))",1.0
30,"((ALT_GPT = 380.000) U[1,1] (ICU_Pt_Days > 0.000))",0.5
31,"((O2_Flow = 10.000) U[1,1] (O2_Flow = 10.000))",0.5
32,"((n_evts > 5.000) U[0,1] (y > 1.000))",0.5
33,"((CHLORIDE = 150.000) U[1,0] (Resp = 50.000))",1.0
34,"((Mort < 1.000) U[1,0] (O2_Flow = 10.000))",0.5
35,"((Mort < 0.959) U[1,1] (MET > 1.000))",0.5
36,"((ICU_Pt_Days > 120.000) U[1,1] (y = 1.000))",0.5
37,"((CHLORIDE = 150.000) U[1,1] (tte = 100.000))",0.5
