,Rule,Percent Count
0,"((n_evts < 5.000) U[1,1] (O2_Flow = 10.000))",1.0
1,"((n_evts < 5.000) U[0,1] (ICU_Pt_Days = 120.000))",0.5
2,"((Temp = 50.000) U[1,1] (MET > 1.000))",1.0
3,"((n_edrk < 1.000) U[1,1] (tte = 100.000))",0.5
4,"((Mort = 1.000) U[1,1] (y > 1.000))",1.0
5,"((LOS > 122.000) U[1,0] (y = 1.000))",0.5
6,"((n_evts = 2.000) U[1,1] (Mort = 1.000))",0.5
7,"((Mort > 1.000) U[1,1] (death = 1.000))",1.0
8,"((ICU_Pt_Days = 48.000) U[1,0] (Mort < 0.400))",0.5
9,"((Mort > 1.000) U[1,0] (Mort = 0.400))",0.5
10,"((n_evts > 5.000) U[1,1] (Mort < 1.000))",0.5
11,"((tte = 100.000) U[1,1] (n_evts = 5.000))",1.0
12,"((n_evts < 5.000) U[1,1] (Mort > 0.000))",0.5
13,"((n_edrk < 1.000) U[0,0] (n_evts > 5.000))",0.5
14,"((n_evts > 5.000) U[1,1] (Mort = 0.000))",0.5
15,"((n_edrk < 1.000) U[0,1] (O2_Flow = 10.000))",0.5
16,"((death = 1.000) U[1,0] (tte = 100.000))",0.5
17,"((LOS > 122.000) U[1,0] (Mort < 1.000))",0.5
18,"((Mort = 1.000) U[1,1] (LOS > 122.000))",1.0
19,"((y = 0.400) U[1,0] (LOS > 48.800))",0.5
20,"((tte = 100.000) U[1,0] (n_evts < 5.000))",0.5
21,"((n_edrk < 1.000) U[1,1] (death = 1.000))",0.5
22,"((tte = 100.000) U[0,1] (death > 0.400))",0.5
23,"((tte = 100.000) U[1,1] (n_evts > 5.000))",1.0
24,"((y > 1.000) U[1,1] (Mort = 1.000))",0.5
25,"((n_evts < 5.000) U[1,1] (Mort = 1.000))",0.5
26,"((n_evts < 5.000) U[1,1] (n_evts > 5.000))",0.5
27,"((LOS > 122.000) U[1,1] (death = 1.000))",0.5
28,"((ICU_Pt_Days > 120.000) U[0,0] (Mort = 1.000))",0.5
29,"((tte = 100.000) U[0,1] (Mort = 0.400))",0.5
30,"((tte = 100.000) U[1,1] (death = 1.000))",0.5
31,"((n_evts = 5.000) U[1,0] (Mort > 1.000))",0.5
