,Rule,Percent Count
0,"F[1,1]((AF = 0.400 & n_evts > 5.000))",0.5
1,"F[1,0]((PLATELET_COUNT = 700.000 & Pulse = 400.000))",0.5
2,"F[1,1]((TROPONIN_I = 0.020 & ICU_Pt_Days = 120.000))",0.5
3,"F[1,0]((GLUCOSE = 50.000 & Glasgow_Coma_Scale_Total = 6.000))",0.5
4,"F[1,0]((O2_Flow = 10.000 & BLOOD_UREA_NITROGEN = 120.000))",0.5
5,"F[1,1]((Glasgow_Coma_Scale_Total = 15.000 & PHOSPHORUS = 10.000))",0.5
6,"F[0,1]((n_evts > 5.000 & CREATININE = 10.000))",1.0
7,"F[1,1]((ICU_Pt_Days = 120.000 & PHOSPHORUS = 10.000))",0.5
8,"F[1,1]((GLUCOSE = 460.000 & PLATELET_COUNT = 700.000))",0.5
9,"F[1,1]((PLATELET_COUNT = 700.000 & ALKALINE_PHOSPHATASE = 400.000))",0.5
10,"F[1,1]((ICU_Pt_Days = 120.000 & BLOOD_UREA_NITROGEN = 120.000))",0.5
11,"F[0,1]((ALKALINE_PHOSPHATASE = 400.000 & y = 0.400))",0.5
12,"F[1,1]((direct > 1.000 & WHITE_BLOOD_CELL_COUNT = 26.000))",1.0
13,"F[1,0]((cosen = 1.000 & O2_Flow > 10.000))",0.5
14,"F[0,1]((PHOSPHORUS = 10.000 & SBP > 260.000))",0.5
15,"F[1,0]((y = 1.000 & y = 1.000))",0.5
16,"F[1,1]((Glasgow_Coma_Scale_Total = 15.000 & Pulse = 400.000))",0.5
17,"F[1,1]((n_evts = 5.000 & death > 1.000))",1.0
18,"F[1,1]((HEMOGLOBIN = 25.000 & y = 1.000))",0.5
19,"F[1,1]((cosen = 1.000 & Mort = 1.000))",0.5
20,"F[1,1]((PLATELET_COUNT = 700.000 & death > 1.000))",0.5
21,"F[1,1]((BLOOD_UREA_NITROGEN = 120.000 & Glasgow_Coma_Scale_Total = 15.000))",0.5
22,"F[1,1]((Glasgow_Coma_Scale_Total = 15.000 & n_evts = 5.000))",1.0
23,"F[1,1]((death > 0.400 & POTASSIUM = 10.000))",0.5
24,"F[1,1]((BLOOD_UREA_NITROGEN = 1.000 & ICU_Pt_Days > 120.000))",0.5
25,"F[1,1]((TROPONIN_I = 23.500 & SBP > 260.000))",0.5
26,"F[1,1]((HEMOGLOBIN = 25.000 & BLOOD_UREA_NITROGEN = 120.000))",0.5
27,"F[0,0]((LOS = 122.000 & O2_Flow = 10.000))",0.5
28,"F[1,1]((s2_edrk = 1.000 & POTASSIUM = 10.000))",0.5
29,"F[1,0]((cosen = 1.000 & SBP > 260.000))",0.5
30,"F[1,1]((y > 0.400 & PLATELET_COUNT = 700.000))",0.5
31,"F[1,0]((ICU_Pt_Days = 48.000 & y = 1.000))",0.5
32,"F[1,0]((O2_Flow = 10.000 & WHITE_BLOOD_CELL_COUNT = 26.000))",0.5
33,"F[1,1]((ALKALINE_PHOSPHATASE = 400.000 & Mort = 1.000))",0.5
34,"F[1,1]((BLOOD_UREA_NITROGEN = 120.000 & n_evts = 5.000))",0.5
35,"F[1,1]((y > 1.000 & O2_Flow = 10.000))",1.0
36,"F[0,1]((AF = 1.000 & CREATININE = 10.000))",0.5
37,"F[1,1]((hr = 300.000 & Glasgow_Coma_Scale_Total = 15.000))",0.5
38,"F[1,1]((TROPONIN_I = 23.500 & n_evts = 5.000))",0.5
