,Rule,Percent Count
0,"((direct = 0.400) U[1,1] (af > 1.000))",0.5
1,"((direct = 1.000) U[1,1] (ICU_Pt_Days > 120.000))",1.0
2,"((direct = 1.000) U[1,1] (tte = 100.000))",0.5
3,"((HEMOGLOBIN = 25.000) U[1,1] (Sgy > 1.000))",0.5
4,"((BLOOD_UREA_NITROGEN = 120.000) U[1,1] (death > 1.000))",1.0
5,"((CALCIUM = 15.000) U[0,0] (MET = 1.000))",0.5
6,"((n_evts = 5.000) U[1,0] (LACTIC_ACID = 5.000))",0.5
7,"((death = 1.000) U[1,1] (MET = 1.000))",1.0
8,"((HEMOGLOBIN = 10.600) U[1,1] (Glasgow_Coma_Scale_Total < 15.000))",0.5
9,"((direct = 1.000) U[0,1] (CHLORIDE < 150.000))",1.0
10,"((Mort > 1.000) U[1,1] (SODIUM = 200.000))",1.0
11,"((SBP = 260.000) U[0,1] (n_evts = 5.000))",1.0
12,"((ICU_Pt_Days = 120.000) U[1,1] (CALCIUM > 7.200))",0.5
13,"((ICU_Pt_Days > 120.000) U[1,1] (HEMOGLOBIN = 25.000))",1.0
14,"((LOS = 48.800) U[1,1] (death = 1.000))",0.5
15,"((Mort > 1.000) U[1,1] (af > 0.400))",0.5
16,"((y = 1.000) U[1,1] (CALCIUM > 2.000))",0.5
17,"((y = 0.400) U[0,1] (CHLORIDE < 150.000))",0.5
18,"((BLOOD_UREA_NITROGEN = 48.600) U[1,0] (n_evts = 5.000))",0.5
19,"((death = 1.000) U[0,1] (s2_hr = -0.200))",0.5
20,"((LOS = 0.000) U[0,1] (OXYGEN_SATURATION < 100.000))",1.0
21,"((n_evts = 0.000) U[1,1] (ALBUMIN < 5.000))",0.5
22,"((y = 1.000) U[0,1] (CHLORIDE = 150.000))",0.5
23,"((ICU_Pt_Days = 120.000) U[1,0] (y > 1.000))",0.5
24,"((SBP = 260.000) U[1,0] (ICU_Pt_Days > 120.000))",0.5
25,"((n_evts = 5.000) U[1,1] (Mort = 1.000))",0.5
26,"((HEMOGLOBIN = 25.000) U[1,0] (ICU_Pt_Days = 120.000))",1.0
27,"((ICU_Pt_Days > 120.000) U[1,1] (hr > 300.000))",0.5
28,"((death = 1.000) U[1,1] (Glasgow_Coma_Scale_Total < 15.000))",1.0
29,"((y = 1.000) U[1,0] (HEMOGLOBIN = 10.600))",0.5
30,"((LOS = 122.000) U[1,1] (n_evts = 5.000))",0.5
31,"((death = 1.000) U[1,0] (AF = 1.000))",1.0
32,"((SBP = 104.000) U[1,0] (CHLORIDE < 108.000))",0.5
33,"((BLOOD_UREA_NITROGEN = 120.000) U[0,1] (CHLORIDE > 150.000))",1.0
34,"((SBP = 260.000) U[1,0] (s24_edrk > 1.000))",0.5
35,"((direct = 1.000) U[1,1] (af = 1.000))",0.5
36,"((SBP = 260.000) U[1,1] (death = 1.000))",0.5
37,"((ICU_Pt_Days = 120.000) U[1,1] (HEMOGLOBIN = 10.600))",0.5
38,"((MET = 1.000) U[1,1] (MET = 1.000))",1.0
39,"((HEMOGLOBIN = 25.000) U[1,1] (n_edrk = 1.000))",0.5
40,"((ICU_Pt_Days > 120.000) U[1,1] (SODIUM = 200.000))",1.0
